itemCollection_factory_Coventry3060,,,
mechdef_stinger_STG-3R,Mech,0,1
mechdef_commando_COM-5S,Mech,0,1
mechdef_commando_COM-7J,Mech,0,1
mechdef_commando_COM-7S,Mech,0,1
mechdef_hussar_HSR-200-D,Mech,0,1
mechdef_hussar_HSR-400-D,Mech,0,1
mechdef_firestarter_FS9-S,Mech,0,1
mechdef_firestarter_FS9-S1,Mech,0,1
mechdef_hollander_BZK-F3,Mech,0,1
mechdef_hollander_BZK-G1,Mech,0,1
mechdef_vulcan_VL-5S,Mech,0,1
mechdef_stiletto_STO-4A,Mech,0,1
mechdef_firestarter_FS9-O,Mech,0,1
mechdef_firestarter_FS9-OA,Mech,0,1
mechdef_firestarter_FS9-OB,Mech,0,1
mechdef_firestarter_FS9-OC,Mech,0,1
mechdef_firestarter_FS9-OD,Mech,0,1
mechdef_firestarter_FS9-OE,Mech,0,1
mechdef_firestarter_FS9-OF,Mech,0,1
mechdef_firestarter_FS9-OX,Mech,1,1
mechdef_hollanderii_BZK-F5,Mech,0,1
mechdef_phoenixhawk_PXH-3S,Mech,0,1
mechdef_hunchback_HBK-5S,Mech,0,1
mechdef_blackhawk-ku_BHKU-O,Mech,0,1
mechdef_blackhawk-ku_BHKU-OA,Mech,0,1
mechdef_blackhawk-ku_BHKU-OB,Mech,0,1
mechdef_blackhawk-ku_BHKU-OC,Mech,0,1
mechdef_blackhawk-ku_BHKU-OD,Mech,0,1
mechdef_blackhawk-ku_BHKU-OX,Mech,1,1
mechdef_hauptmann_HA1-O,Mech,0,1
mechdef_hauptmann_HA1-OA,Mech,0,1
mechdef_hauptmann_HA1-OB,Mech,0,1
