Weapon_Artillery_ArrowIV_0-STOCK,Weapon,1,1
itemCollection_table_Items_tbolt5andammo,Reference,0,1
itemCollection_table_Items_tbolt10andammo,Reference,0,1
itemCollection_table_Items_tbolt15andammo,Reference,0,1
itemCollection_table_Items_tbolt20andammo,Reference,0,1
Weapon_LRM_ELRM5_0-STOCK,Weapon,2,2
Weapon_LRM_ELRM5_0-STOCK,Weapon,1,1
Weapon_LRM_ELRM10_0-STOCK,Weapon,1,2
Weapon_LRM_ELRM15_0-STOCK,Weapon,1,2
Weapon_LRM_ELRM20_0-STOCK,Weapon,1,1
Weapon_LRM_NLRM5_0-STOCK,Weapon,1,1
Weapon_LRM_NLRM10_0-STOCK,Weapon,1,1
Weapon_LRM_NLRM15_0-STOCK,Weapon,1,1
Weapon_LRM_NLRM20_0-STOCK,Weapon,1,1
Weapon_Autocannon_RAC2_0-STOCK,Weapon,2,1
Weapon_Autocannon_RAC2_0-STOCK,Weapon,1,1
Weapon_Autocannon_RAC5_0-STOCK,Weapon,1,2
Weapon_Autocannon_LAC2_0-STOCK,Weapon,1,1
Weapon_Autocannon_LAC5_0-STOCK,Weapon,1,1
