itemCollection_factory_Marduk3057,,,
mechdef_firestarter_FS9-O,Mech,0,1
mechdef_firestarter_FS9-OA,Mech,0,1
mechdef_firestarter_FS9-OB,Mech,0,1
mechdef_firestarter_FS9-OC,Mech,0,1
mechdef_firestarter_FS9-OD,Mech,0,1
mechdef_griffin_GRF-1DS,Mech,0,1
mechdef_wolverine_WVR-7K,Mech,0,1
mechdef_blackhawk-ku_BHKU-O,Mech,0,1
mechdef_blackhawk-ku_BHKU-OA,Mech,0,1
mechdef_blackhawk-ku_BHKU-OB,Mech,0,1
mechdef_blackhawk-ku_BHKU-OC,Mech,0,1
mechdef_blackhawk-ku_BHKU-OD,Mech,0,1
mechdef_avatar_AV1-O,Mech,0,1
mechdef_avatar_AV1-OA,Mech,0,1
mechdef_avatar_AV1-OB,Mech,0,1
mechdef_avatar_AV1-OC,Mech,0,1
mechdef_avatar_AV1-OG,Mech,0,1
