itemCollection_factory_NewSamarkand3058,,,
mechdef_panther_PNT-10K,Mech,0,1
mechdef_panther_PNT-10KA,Mech,0,1
mechdef_hatchetman_HCT-3K,Mech,0,1
mechdef_mauler_MAL-1R,Mech,0,1
mechdef_mauler_MAL-1Y,Mech,0,1
mechdef_kiso_K-3N-KR4,Mech,0,1
vehicledef_VONLUCKNER_VNL-K65N,Mech,0,1
vehicledef_VONLUCKNER_VNL-K70,Mech,0,1
vehicledef_DEMOLISHER,Mech,0,1
vehicledef_DEMOLISHER_LBX,Mech,0,1
vehicledef_SCHREK,Mech,0,1
vehicledef_SCHREK_AC,Mech,0,1
vehicledef_SCHREK_XL,Mech,0,1
vehicledef_BEHEMOTH,Mech,0,1
vehicledef_BEHEMOTH_ARMOR,Mech,0,1
