itemCollection_Ammo_OverTime3052,,,
Ammo_AmmunitionBox_Generic_AC2,AmmunitionBox,1,10
Ammo_AmmunitionBox_Generic_AC2_Half,AmmunitionBox,1,5
Ammo_AmmunitionBox_Generic_AC5,AmmunitionBox,1,10
Ammo_AmmunitionBox_Generic_AC5_Half,AmmunitionBox,1,5
Ammo_AmmunitionBox_Generic_AC10,AmmunitionBox,1,10
Ammo_AmmunitionBox_Generic_AC20,AmmunitionBox,1,10
Ammo_AmmunitionBox_Generic_SRM,AmmunitionBox,1,10
Ammo_AmmunitionBox_Generic_SRM_Half,AmmunitionBox,1,5
Ammo_AmmunitionBox_Generic_LRM,AmmunitionBox,1,10
Ammo_AmmunitionBox_Generic_LRM_Half,AmmunitionBox,1,5
Ammo_AmmunitionBox_Generic_MG,AmmunitionBox,1,10
Ammo_AmmunitionBox_Generic_MG_Half,AmmunitionBox,1,5
Ammo_AmmunitionBox_Generic_LB10X,AmmunitionBox,1,5
Ammo_AmmunitionBox_Generic_GAUSS,AmmunitionBox,1,5
Ammo_AmmunitionBox_Generic_Mortar,AmmunitionBox,1,2
Ammo_AmmunitionBox_Generic_Mortar_Airburst,AmmunitionBox,1,1
Ammo_AmmunitionBox_Generic_Mortar_Shaped,AmmunitionBox,1,1
Ammo_AmmunitionBox_Generic_Thumper,AmmunitionBox,1,2
Ammo_AmmunitionBox_Generic_Sniper,AmmunitionBox,1,2
Ammo_AmmunitionBox_Generic_LongTom,AmmunitionBox,1,2
