itemCollection_factory_Shiro3059,,,
mechdef_wasp_WSP-3M,Mech,0,1
mechdef_hermes_HER-4K,Mech,0,1
mechdef_hermesII_HER-5S,Mech,0,1
mechdef_strider_SR1-O,Mech,0,1
mechdef_strider_SR1-OA,Mech,0,1
mechdef_strider_SR1-OB,Mech,0,1
mechdef_strider_SR1-OC,Mech,0,1
mechdef_strider_SR1-OD,Mech,0,1
mechdef_strider_SR1-OE,Mech,0,1
mechdef_blackjack_BJ2-O,Mech,0,1
mechdef_blackjack_BJ2-OA,Mech,0,1
mechdef_blackjack_BJ2-OB,Mech,0,1
mechdef_blackjack_BJ2-OC,Mech,0,1
mechdef_blackjack_BJ2-OD,Mech,0,1
mechdef_blackjack_BJ2-OE,Mech,0,1
mechdef_quickdraw_QKD-4G,Mech,0,1
mechdef_stalker_STK-5M,Mech,0,1
