itemCollection_shopItems_weapons_steiner3058,,,
Weapon_Autocannon_AC2_0-STOCK,Weapon,2,2
Weapon_Autocannon_AC2_0-STOCK,Weapon,1,1
Weapon_Autocannon_AC5_0-STOCK,Weapon,3,1
Weapon_Autocannon_AC5_0-STOCK,Weapon,2,2
Weapon_Autocannon_AC5_0-STOCK,Weapon,1,1
Weapon_Autocannon_AC10_0-STOCK,Weapon,2,1
Weapon_Autocannon_AC10_0-STOCK,Weapon,1,1
Weapon_Autocannon_AC20_0-STOCK,Weapon,2,4
Weapon_Autocannon_AC20_0-STOCK,Weapon,1,2
Weapon_Autocannon_UAC2_NU_0-STOCK,Weapon,1,1
Weapon_Autocannon_UAC5_NU_0-STOCK,Weapon,2,2
Weapon_Autocannon_UAC5_NU_0-STOCK,Weapon,1,1
Weapon_Autocannon_UAC10_NU_0-STOCK,Weapon,1,1
Weapon_Autocannon_LB10X_NU_0-STOCK,Weapon,2,2
Weapon_Autocannon_LB10X_NU_0-STOCK,Weapon,1,1
Weapon_Autocannon_LB20X_NU_0-STOCK,Weapon,1,1
Weapon_Gauss_Gauss_NU_0-STOCK,Weapon,2,4
Weapon_Gauss_Gauss_NU_0-STOCK,Weapon,1,2
Weapon_Flamer_Flamer_0-STOCK,Weapon,2,1
Weapon_Flamer_Flamer_0-STOCK,Weapon,1,1
Weapon_Laser_SmallLaser_0-STOCK,Weapon,3,1
Weapon_Laser_SmallLaser_0-STOCK,Weapon,2,1
Weapon_Laser_SmallLaser_0-STOCK,Weapon,1,1
Weapon_Laser_MediumLaser_0-STOCK,Weapon,3,2
Weapon_Laser_MediumLaser_0-STOCK,Weapon,2,2
Weapon_Laser_MediumLaser_0-STOCK,Weapon,1,2
Weapon_Laser_LargeLaser_0-STOCK,Weapon,2,1
Weapon_Laser_LargeLaser_0-STOCK,Weapon,1,1
Weapon_Laser_LargeLaserER_NU_0-STOCK,Weapon,1,1
Weapon_Laser_LargeLaserPulse_NU_0-STOCK,Weapon,1,1
Weapon_Laser_MediumLaserPulse_NU_0-STOCK,Weapon,1,1
Weapon_Laser_SmallLaserPulse_NU_0-STOCK,Weapon,1,1
Weapon_Laser_LargeLaserXPulse_0-STOCK,Weapon,1,1
Weapon_Laser_MediumLaserXPulse_0-STOCK,Weapon,1,1
Weapon_Laser_SmallLaserXPulse_0-STOCK,Weapon,1,1
Weapon_PPC_PPC_0-STOCK,Weapon,1,2
Weapon_PPC_PPCER_NU_0-STOCK,Weapon,1,2
Weapon_LRM_LRM5_0-STOCK,Weapon,3,1
Weapon_LRM_LRM5_0-STOCK,Weapon,2,2
Weapon_LRM_LRM5_0-STOCK,Weapon,1,1
Weapon_LRM_LRM10_0-STOCK,Weapon,2,1
Weapon_LRM_LRM10_0-STOCK,Weapon,1,1
Weapon_LRM_LRM15_0-STOCK,Weapon,1,1
Weapon_LRM_LRM20_0-STOCK,Weapon,1,4
Weapon_LRM_LRM20_0-STOCK,Weapon,1,2
Weapon_MachineGun_MachineGun_0-STOCK,Weapon,3,1
Weapon_MachineGun_MachineGun_0-STOCK,Weapon,2,2
Weapon_MachineGun_MachineGun_0-STOCK,Weapon,1,1
Weapon_SRM_SRM2_0-STOCK,Weapon,3,1
Weapon_SRM_SRM2_0-STOCK,Weapon,2,2
Weapon_SRM_SRM2_0-STOCK,Weapon,1,1
Weapon_SRM_SRM4_0-STOCK,Weapon,2,2
Weapon_SRM_SRM4_0-STOCK,Weapon,1,1
Weapon_SRM_SRM6_0-STOCK,Weapon,1,1
Weapon_SRM_SSRM2_0-STOCK,Weapon,1,1
Weapon_SRM_SSRM4_0-STOCK,Weapon,1,1
Weapon_SRM_SSRM6_0-STOCK,Weapon,1,1
itemCollection_table_Items_narcandammo,Reference,0,1
Weapon_TAG_Standard_0-STOCK,Weapon,1,1
itemCollection_table_Items_lgaussandammo,Reference,0,1
itemCollection_table_Items_sbgaussandammo,Reference,0,1
Weapon_Artillery_ArrowIV_0-STOCK,Weapon,1,1
itemCollection_table_Items_tbolt5andammo,Reference,0,1
itemCollection_table_Items_tbolt10andammo,Reference,0,1
itemCollection_table_Items_tbolt15andammo,Reference,0,1
itemCollection_table_Items_tbolt20andammo,Reference,0,1
Weapon_LRM_ELRM5_0-STOCK,Weapon,2,2
Weapon_LRM_ELRM5_0-STOCK,Weapon,1,1
Weapon_LRM_ELRM10_0-STOCK,Weapon,1,2
Weapon_LRM_ELRM15_0-STOCK,Weapon,1,2
Weapon_LRM_ELRM20_0-STOCK,Weapon,1,1
