AuriganMercenariesVehicles,,,,,,,,,
Collection:DavionVehicles,20,,20,,20,,20,,20
Collection:LiaoVehicles,20,,20,,20,,20,,20
Collection:MarikVehicles,20,,20,,20,,20,,20
Collection:AuriganRestorationVehicles,10,,10,,10,,10,,10
Collection:MagistracyOfCanopusVehicles,10,,10,,10,,10,,10
Collection:TaurianConcordatVehicles,10,,10,,10,,10,,10
Dates,3025-01-01T00:00:00Z,,3039-01-01T00:00:00Z,,3050-01-01T00:00:00Z,,3061-01-01T00:00:00Z,,3067-01-01T00:00:00Z
Lights,,,,,,,,,
vehicledef_TRUCK_Flatbed,17,,16,,26,,62,,102
vehicledef_SPRINT_TRANSPORT,0,,0,,0,3057-01-01T00:00:00Z,1,,2
vehicledef_SPRINT_C3,0,,0,,0,3057-01-01T00:00:00Z,1,,2
vehicledef_SPRINT,0,,0,,0,3056-01-01T00:00:00Z,7,,11
vehicledef_PEREGRINE_CARGO,0,,1,,1,,1,,2
vehicledef_HOVERSCOUT,2,,2,,4,,9,,14
vehicledef_WINTERHAWK,0,,0,,0,3059-01-01T00:00:00Z,15,,25
vehicledef_APC_HeavyTracked,11,,11,,17,,41,,67
vehicledef_SPRINT_LASER,0,,0,,0,3056-01-01T00:00:00Z,2,,3
vehicledef_BLIZZARD_SRM,0,,0,,0,,0,3062-01-01T00:00:00Z,16
vehicledef_CENTIPEDE,0,,0,,0,3056-01-01T00:00:00Z,5,,5
vehicledef_BLIZZARD,0,,0,,0,3055-01-01T00:00:00Z,15,,20
vehicledef_WARRIOR_H-7A,4,,4,,6,,11,,15
vehicledef_PACKRAT_ICE,1,,1,,2,,3,,3
vehicledef_WARRIOR_H-7,6,,6,,9,,15,,21
vehicledef_SCORPION,24,,23,,25,,24,,35
vehicledef_GALLEON_GAL-100,12,,11,,15,,22,,37
vehicledef_SKULKER,5,,4,,7,,12,,14
vehicledef_PEGASUS_UA,2,,1,,1,,2,,3
vehicledef_SCORPION_ML,6,,6,,6,,8,,12
vehicledef_PACKRAT_PKR-T5,4,,4,,13,,22,,25
vehicledef_PEREGRINE,12,,5,,4,,5,,8
vehicledef_GALLEON_GAL-200,0,,0,3049-01-01T00:00:00Z,1,,6,,9
vehicledef_HARASSER_Mini-Peggy,0,,1,,1,,2,,7
vehicledef_HARASSER_FLAMER,1,,1,,2,,3,,8
vehicledef_SCORPION_SRM,12,,11,,13,,17,,25
vehicledef_SCORPION_MRM,0,,0,,0,3060-01-01T00:00:00Z,1,,5
vehicledef_BADGER-F,0,,0,,0,3059-01-01T00:00:00Z,1,,1
vehicledef_HARASSER,7,,9,,14,,25,,34
vehicledef_WARRIOR_H-8,0,,0,,0,3056-01-01T00:00:00Z,7,,9
vehicledef_SCORPION_LRM,6,,6,,6,,8,,12
vehicledef_BADGER-B,0,,0,3049-01-01T00:00:00Z,1,,2,,3
vehicledef_CENTIPEDE_SRM,0,,0,,0,,0,3062-01-01T00:00:00Z,2
vehicledef_JEdgar_ICE,1,,1,,1,,2,,3
vehicledef_BADGER-E,0,,0,3049-01-01T00:00:00Z,1,,2,,3
vehicledef_MANTIS,0,,0,,0,3061-01-01T00:00:00Z,2,,7
vehicledef_BADGER-A,0,,0,3049-01-01T00:00:00Z,1,,2,,3
vehicledef_WARRIOR_H-7C,2,,2,,3,,5,,11
vehicledef_BADGER-C,0,,0,3049-01-01T00:00:00Z,1,,2,,3
vehicledef_JEdgar_Flamer,1,,1,,1,,2,,3
vehicledef_BLIZZARD_BLACK,0,,0,,0,,0,3067-01-01T00:00:00Z,1
vehicledef_JEdgar_MG,1,,1,,1,,2,,3
vehicledef_CAVALRY_LRM,0,,0,,0,3055-01-01T00:00:00Z,5,,6
vehicledef_HAWKMOTH,0,,0,,0,,0,3067-01-01T00:00:00Z,7
vehicledef_CAVALRY_TAG,0,,0,,0,3059-01-01T00:00:00Z,1,,1
vehicledef_KARNOV_BA,0,,0,,0,,0,3063-01-01T00:00:00Z,3
vehicledef_HAWKMOTH_ARMOR,0,,0,,0,,0,3067-01-01T00:00:00Z,3
vehicledef_CAVALRY,0,,0,,0,3054-01-01T00:00:00Z,9,,11
vehicledef_CAVALRY_SRM,0,,0,,0,3055-01-01T00:00:00Z,3,,3
vehicledef_SCIMITAR,11,,14,,23,,39,,45
vehicledef_BADGER-D,0,,0,3049-01-01T00:00:00Z,1,,2,,3
vehicledef_JEdgar,3,,4,,6,,6,,10
vehicledef_BADGER-PRIME,0,,0,3049-01-01T00:00:00Z,1,,2,,3
vehicledef_KARNOV_AC,0,,0,,0,3060-01-01T00:00:00Z,3,,4
vehicledef_JEdgar_TAG,0,,0,,0,3056-01-01T00:00:00Z,3,,3
vehicledef_PEREGRINE_KURITA,0,,0,3049-01-01T00:00:00Z,1,,1,,2
vehicledef_STRIKER,3,,2,,3,,6,,9
vehicledef_PEGASUS_SENSORS,3,,2,,1,,2,,3
vehicledef_PLAINSMAN_SCOUT,0,,0,,0,,0,3067-01-01T00:00:00Z,2
vehicledef_STRIKER_SRM,1,,1,,2,,3,,5
vehicledef_SALADIN_ARMOR,3,,3,,4,,6,,7
vehicledef_SALADIN,13,,14,,23,,45,,52
vehicledef_HUNTER_LRM15,1,,1,,2,,7,,14
vehicledef_PLAINSMAN,0,3039-01-01T00:00:00Z,6,,9,,22,,20
vehicledef_STRIKER_LRM,1,,1,,2,,3,,5
vehicledef_CAVALRY_INFANTRY,0,,0,,0,,0,3063-01-01T00:00:00Z,1
vehicledef_PEGASUS,21,,14,,11,,13,,15
vehicledef_HUNTER_LRM10,1,,1,,2,,7,,14
vehicledef_HUNTER,6,,8,,13,,29,,41
vehicledef_GALLEON_GAL-102,0,,0,,0,3056-01-01T00:00:00Z,8,,8
vehicledef_SARACEN,12,,16,,25,,43,,72
vehicledef_HUNTER_AMMO,1,,1,,2,,5,,10
vehicledef_PEGASUS_MISSILE,2,,1,,1,,2,,3
vehicledef_STRIKER_AMMO,0,,0,,0,3057-01-01T00:00:00Z,1,,1
vehicledef_SCIMITAR_MISSILE,1,,2,,3,,5,,6
vehicledef_SALADIN_LBX,0,,0,,0,3061-01-01T00:00:00Z,2,,7
vehicledef_STRIKER_3061,0,,0,,0,3061-01-01T00:00:00Z,1,,1
vehicledef_YELLOWJACKET,0,,0,,0,3060-01-01T00:00:00Z,11,,10
vehicledef_YELLOWJACKET_RAC,0,,0,,0,,0,3066-01-01T00:00:00Z,2
vehicledef_YELLOWJACKET_AMMO,0,,0,,0,3060-01-01T00:00:00Z,1,,1
vehicledef_SALADIN_ULTRA,0,,0,,0,,0,3064-01-01T00:00:00Z,5
Mediums,,,,,,,,,
vehicledef_VEDETTE_AC2,37,,37,,57,,115,,234
vehicledef_VEDETTE,104,,104,,160,,230,,467
vehicledef_HETZER_LASER,4,,3,,3,,4,,8
vehicledef_HETZER_AC10,3,,2,,2,,3,,5
vehicledef_HETZER_SCOUT,2,,1,,1,,2,,4
vehicledef_VEDETTE_NETC,0,,0,,0,3056-01-01T00:00:00Z,17,,39
vehicledef_GOBLIN,4,,4,,6,,0,,0
vehicledef_HETZER,22,,15,,17,,23,,43
vehicledef_HETZER_SRM,4,,3,,3,,4,,8
vehicledef_CONDOR,12,,12,,19,,31,,38
vehicledef_HETZER_LRM,4,,3,,3,,4,,8
vehicledef_FALCON,7,,7,,11,,20,,54
vehicledef_APC_Maxim_SRM4,2,,2,,2,,2,,4
vehicledef_BANDIT-H,0,,0,,0,3058-01-01T00:00:00Z,1,,3
vehicledef_VEDETTE_RAC,0,,0,,0,,0,3067-01-01T00:00:00Z,14
vehicledef_APC_Maxim_3052AP,0,,0,,0,3056-01-01T00:00:00Z,1,,1
vehicledef_BANDIT-B,0,,0,,0,3058-01-01T00:00:00Z,4,,14
vehicledef_APC_Maxim_SRM2,2,,2,,2,,2,,4
vehicledef_APC_Maxim,12,,12,,16,,10,,12
vehicledef_APC_Maxim_I,0,,0,,0,3060-01-01T00:00:00Z,2,,20
vehicledef_GOBLIN_IS,0,,0,,0,3060-01-01T00:00:00Z,6,,14
vehicledef_BANDIT-C,0,,0,,0,3058-01-01T00:00:00Z,6,,14
vehicledef_APC_Maxim_3052U,0,,0,,0,3056-01-01T00:00:00Z,1,,1
vehicledef_APC_Maxim_BA,0,,0,,0,3056-01-01T00:00:00Z,1,,1
vehicledef_PROWLER_SUPPORT,2,,2,,2,,4,,10
vehicledef_MYRMIDON,0,,0,,0,3060-01-01T00:00:00Z,11,,134
vehicledef_APC_Maxim_BAv2,0,,0,,0,3056-01-01T00:00:00Z,1,,1
vehicledef_BANDIT-D,0,,0,,0,3058-01-01T00:00:00Z,6,,14
vehicledef_BANDIT-G,0,,0,,0,3058-01-01T00:00:00Z,3,,7
vehicledef_BANDIT-E,0,,0,,0,3058-01-01T00:00:00Z,6,,14
vehicledef_APC_Maxim_3052FS,0,,0,,0,3056-01-01T00:00:00Z,1,,1
vehicledef_BANDIT-F,0,,0,,0,3058-01-01T00:00:00Z,4,,10
vehicledef_BANDIT-A,0,,0,,0,3058-01-01T00:00:00Z,4,,10
vehicledef_ZEPHYR,0,,0,,0,3056-01-01T00:00:00Z,10,,22
vehicledef_DRILLSON_SRM,0,3039-01-01T00:00:00Z,2,,4,,10,,38
vehicledef_BANDIT-PRIME,0,,0,,0,3058-01-01T00:00:00Z,6,,19
