EridaniLightHorseVehicles,,,,,,,,,
Collection:DavionVehicles,10,,11,,7,,6,,7
Collection:KuritaVehicles,10,,11,,7,,6,,7
Collection:LiaoVehicles,10,,11,,7,,6,,7
Collection:MarikVehicles,10,,11,,7,,6,,7
Collection:SteinerVehicles,10,,11,,7,,6,,7
Salvage:GhostBearVehicles,0,,0,Jump:3050-01-01T00:00:00Z,3,,6,,9
Salvage:JadeFalconVehicles,0,,0,Jump:3050-01-01T00:00:00Z,3,,6,,9
Salvage:NovaCatVehicles,0,,0,Jump:3050-01-01T00:00:00Z,2,,4,,5
Salvage:SteelViperVehicles,0,,0,Jump:3050-01-01T00:00:00Z,2,,4,,5
Salvage:WolfVehicles,0,,0,Jump:3050-01-01T00:00:00Z,3,,6,,9
Dates,3025-01-01T00:00:00Z,,3039-01-01T00:00:00Z,,3050-01-01T00:00:00Z,,3061-01-01T00:00:00Z,,3067-01-01T00:00:00Z
Lights,,,,,,,,,
vehicledef_TRUCK_Flatbed,18,,20,,23,,20,,49
vehicledef_SPRINT_TRANSPORT,0,,0,,0,3056-01-01T00:00:00Z,2,,5
vehicledef_SPRINT_C3,0,,0,,0,3057-01-01T00:00:00Z,3,,5
vehicledef_SPRINT,0,,0,,0,3055-01-01T00:00:00Z,14,,27
vehicledef_PEREGRINE_CARGO,0,3036-01-01T00:00:00Z,1,,0,,0,,0
vehicledef_HOVERSCOUT,2,,3,,3,,3,,7
vehicledef_WINTERHAWK,0,,0,,0,3059-01-01T00:00:00Z,5,,12
vehicledef_APC_HeavyTracked,12,,13,,15,,13,,33
vehicledef_SPRINT_LASER,0,,0,,0,3055-01-01T00:00:00Z,4,,8
vehicledef_BLIZZARD_SRM,0,,0,,0,,0,3062-01-01T00:00:00Z,8
vehicledef_CENTIPEDE,0,,0,,0,3055-01-01T00:00:00Z,9,,13
vehicledef_BLIZZARD,0,,0,,0,3055-01-01T00:00:00Z,5,,10
vehicledef_WARRIOR_H-7A,4,,5,,6,,3,,3
vehicledef_PACKRAT_ICE,1,,1,,2,,1,,1
vehicledef_WARRIOR_H-7,6,,7,,8,,5,,4
vehicledef_SCORPION,25,,28,,23,,8,,6
