GeneralVehicles,,,,,
Salvage:DavionVehicles,20,,20,,20
Salvage:KuritaVehicles,20,,20,,20
Salvage:LiaoVehicles,20,,20,,20
Salvage:MarikVehicles,20,,20,,20
Salvage:SteinerVehicles,20,,20,,20
Dates,3025-01-01T00:00:00Z,,3050-01-01T00:00:00Z,,3067-01-01T00:00:00Z
Lights,,,,,
vehicledef_SPRINT_TRANSPORT,0,,0,3055-01-01T00:00:00Z,3
vehicledef_SPRINT,0,,0,3055-01-01T00:00:00Z,9
vehicledef_SPRINT_C3,0,,0,3056-01-01T00:00:00Z,2
vehicledef_APC_Hover,15,,15,,34
vehicledef_APC_Hover_MG,4,,71,,12
vehicledef_KARNOV,30,,30,,21
vehicledef_APC_Hover_SRM,4,,1,,12
vehicledef_APC_Tracked,30,,34,,69
vehicledef_KARNOV_3055,0,,0,3056-01-01T00:00:00Z,4
vehicledef_APC_Tracked_MG,4,,7,,12
vehicledef_APC_Wheeled,23,,22,,49
vehicledef_APC_Tracked_SRM,11,,11,,24
vehicledef_APC_Wheeled_MG,8,,7,,17
vehicledef_APC_Wheeled_SRM,8,,7,,17
vehicledef_APC_HeavyHover,30,,30,,64
vehicledef_APC_HeavyWheeled,42,,45,,91
vehicledef_HOVERSCOUT,8,,7,,17
vehicledef_APC_Hover_LRM,4,,4,,9
vehicledef_APC_Wheeled_LRM,4,,4,,9
vehicledef_APC_HeavyTracked,42,,45,,91
vehicledef_APC_Tracked_LRM,4,,4,,9
vehicledef_APC_HeavyWheeled_MG,23,,22,,46
vehicledef_APC_HeavyHover_MG,15,,15,,32
vehicledef_SPRINT_LASER,0,,0,3055-01-01T00:00:00Z,3
vehicledef_KARNOV_ARTILLERY,0,3039-01-01T00:00:00Z,4,,5
vehicledef_APC_HeavyTracked_MG,23,,22,,46
vehicledef_SKULKER_MG,4,,4,,3
vehicledef_WARRIOR_H-7A,15,,15,,31
vehicledef_PACKRAT_ICE,4,,7,,2
vehicledef_WARRIOR_H-7,23,,22,,44
vehicledef_SCORPION,91,,64,,28
vehicledef_GALLEON_GAL-100,45,,41,,39
vehicledef_SKULKER,15,,15,,12
vehicledef_PEGASUS_UA,8,,4,,4
vehicledef_SKULKER_SRM,4,,4,,9
vehicledef_SCORPION_ML,23,,15,,20
vehicledef_PACKRAT_PKR-T5,15,,41,,22
vehicledef_PEREGRINE,19,,0,,0
vehicledef_GALLEON_GAL-200,0,3049-01-01T00:00:00Z,4,,19
vehicledef_HARASSER_Mini-Peggy,0,3049-01-01T00:00:00Z,4,,0
vehicledef_HARASSER_FLAMER,0,3049-01-01T00:00:00Z,4,,11
vehicledef_SCORPION_SRM,45,,30,,40
vehicledef_SCORPION_MRM,0,,0,3060-01-01T00:00:00Z,5
vehicledef_HARASSER,0,3049-01-01T00:00:00Z,26,,23
vehicledef_SCORPION_LRM,23,,15,,20
vehicledef_JEdgar_ICE,4,,4,,2
vehicledef_MANTIS,0,,0,3061-01-01T00:00:00Z,6
vehicledef_WARRIOR_H-7C,8,,7,,22
vehicledef_JEdgar_Flamer,4,,4,,2
vehicledef_JEdgar_MG,4,,4,,2
vehicledef_CAVALRY_LRM,0,,0,3055-01-01T00:00:00Z,5
vehicledef_HAWKMOTH,0,,0,3061-01-01T00:00:00Z,6
vehicledef_CAVALRY_TAG,0,,0,3058-01-01T00:00:00Z,1
vehicledef_KARNOV_BA,0,,0,3062-01-01T00:00:00Z,4
vehicledef_HAWKMOTH_ARMOR,0,,0,3061-01-01T00:00:00Z,3
vehicledef_CAVALRY,0,,0,3055-01-01T00:00:00Z,11
vehicledef_CAVALRY_SRM,0,,0,3055-01-01T00:00:00Z,3
vehicledef_SCIMITAR,42,,60,,27
vehicledef_JEdgar,15,,19,,7
vehicledef_JEdgar_TAG,0,,0,3052-01-01T00:00:00Z,2
vehicledef_STRIKER,15,,19,,27
vehicledef_PEGASUS_SENSORS,11,,4,,4
vehicledef_PLAINSMAN_SCOUT,0,,0,3067-01-01T00:00:00Z,1
vehicledef_STRIKER_SRM,8,,7,,14
vehicledef_SALADIN_ARMOR,11,,11,,0
vehicledef_SALADIN,49,,56,,50
vehicledef_HUNTER_LRM15,4,,4,,20
vehicledef_PLAINSMAN,0,3039-01-01T00:00:00Z,11,,16
vehicledef_STRIKER_LRM,4,,7,,14
vehicledef_YELLOWJACKET_ARROWIV,0,,0,3067-01-01T00:00:00Z,1
vehicledef_CAVALRY_INFANTRY,0,,0,3062-01-01T00:00:00Z,1
vehicledef_PEGASUS,98,,34,,22
vehicledef_HUNTER_LRM10,4,,4,,20
vehicledef_HUNTER,23,,30,,57
vehicledef_GALLEON_GAL-102,0,,0,3055-01-01T00:00:00Z,7
vehicledef_SARACEN,23,,34,,48
vehicledef_HUNTER_AMMO,4,,4,,0
vehicledef_PEGASUS_MISSILE,8,,4,,4
vehicledef_STRIKER_AMMO,0,,0,3055-01-01T00:00:00Z,3
vehicledef_SCIMITAR_MISSILE,4,,7,,7
vehicledef_SALADIN_LBX,0,,0,3060-01-01T00:00:00Z,9
vehicledef_YELLOWJACKET,0,,0,3058-01-01T00:00:00Z,9
vehicledef_YELLOWJACKET_RAC,0,,0,3065-01-01T00:00:00Z,2
vehicledef_YELLOWJACKET_AMMO,0,,0,3058-01-01T00:00:00Z,1
vehicledef_SALADIN_ULTRA,0,,0,3063-01-01T00:00:00Z,7
Mediums,,,,,
vehicledef_VEDETTE_AC2,175,,171,,230
vehicledef_VEDETTE,500,,456,,459
vehicledef_HETZER_LASER,4,,4,,12
vehicledef_BALLISTA,30,,0,,0
vehicledef_HETZER_AC10,4,,4,,9
vehicledef_HETZER_SCOUT,4,,4,,6
vehicledef_VEDETTE_NETC,0,,0,3057-01-01T00:00:00Z,24
vehicledef_HETZER,26,,24,,35
vehicledef_HETZER_SRM,4,,4,,12
vehicledef_CONDOR,60,,56,,33
vehicledef_HETZER_LRM,4,,4,,12
vehicledef_FALCON,26,,28,,61
vehicledef_PROWLER_SEALED,21,,12,,1
vehicledef_MAXIM_SRM4,13,,12,,13
vehicledef_VEDETTE_RAC,0,,0,3067-01-01T00:00:00Z,12
vehicledef_MAXIM_AP,0,,0,3055-01-01T00:00:00Z,1
vehicledef_PROWLER,0,3049-01-01T00:00:00Z,12,,3
vehicledef_MAXIM_SRM2,13,,12,,0
vehicledef_MAXIM,94,,87,,19
vehicledef_MAXIM_I,0,,0,3060-01-01T00:00:00Z,9
vehicledef_MAXIM_C3S,0,,0,3067-01-01T00:00:00Z,1
vehicledef_PROWLER_ECM,0,3050-01-01T00:00:00Z,4,,1
vehicledef_MAXIM_3052,0,,0,3055-01-01T00:00:00Z,1
vehicledef_MAXIM_BA,0,,0,3055-01-01T00:00:00Z,1
vehicledef_PROWLER_SUPPORT,21,,12,,12
vehicledef_CHAPARRAL_MG,0,,0,3061-01-01T00:00:00Z,1
vehicledef_CHAPARRAL,0,3049-01-01T00:00:00Z,40,,2
vehicledef_MAXIM_BAv2,0,,0,3058-01-01T00:00:00Z,1
vehicledef_CHAPARRAL_SRM,0,,0,3060-01-01T00:00:00Z,1
vehicledef_MAXIM_FS,0,,0,3053-01-01T00:00:00Z,1
vehicledef_DRILLSON_SRM,0,3039-01-01T00:00:00Z,12,,30
vehicledef_DRILLSON,0,3039-01-01T00:00:00Z,44,,30
vehicledef_CONDOR_LASER,0,,0,3060-01-01T00:00:00Z,3
vehicledef_CONDOR_3068,0,,0,3067-01-01T00:00:00Z,1
Heavies,,,,,
vehicledef_HI-SCOUT,20,,20,,34
vehicledef_CARRIER_AC2,41,,40,,34
vehicledef_CARRIER_LBX,0,,0,3062-01-01T00:00:00Z,6
vehicledef_BULLDOG_AC2,31,,20,,6
vehicledef_CARRIER_LASER,51,,60,,63
vehicledef_THUMPER,153,,80,,63
vehicledef_BULLDOG,51,,40,,17
vehicledef_PIKE,51,,60,,34
vehicledef_MARKSMAN,10,,0,,0
vehicledef_BULLDOG_LRM,31,,20,,6
vehicledef_CARRIER_MRM,0,,0,3062-01-01T00:00:00Z,17
vehicledef_CARRIER_SRM_3054,0,,0,3055-01-01T00:00:00Z,6
vehicledef_CARRIER_LRM_3055,0,,0,3058-01-01T00:00:00Z,29
vehicledef_CARRIER_SRM,153,,150,,132
vehicledef_CARRIER_LRM,153,,160,,109
vehicledef_CARRIER_SRM_C3,0,,0,3065-01-01T00:00:00Z,6
vehicledef_BRUTUS_PPCv2,0,3049-01-01T00:00:00Z,10,,6
vehicledef_MANTICORE,224,,230,,259
vehicledef_VONLUCKNER_VNL-K65N,10,,10,,0
vehicledef_BRUTUS,0,3049-01-01T00:00:00Z,20,,34
vehicledef_BRUTUS_PPC,0,3049-01-01T00:00:00Z,10,,6
vehicledef_BRUTUS_LRM,0,3049-01-01T00:00:00Z,10,,17
Assaults,,,,,
vehicledef_PARTISAN_AC2,44,,40,,12
vehicledef_PARTISAN,250,,200,,61
vehicledef_LONGTOM-LT-MOB-25F,0,,0,3059-01-01T00:00:00Z,6
vehicledef_SCHREK_AC,59,,50,,67
vehicledef_LONGTOM-LT-MOB-25,20,,60,,109
vehicledef_PARTISAN_REFIT,0,,0,3058-01-01T00:00:00Z,3
vehicledef_SCHREK_MG,5,,10,,15
vehicledef_DEMOLISHER_MG,93,,30,,41
vehicledef_PARTISAN_AD,0,,0,3058-01-01T00:00:00Z,26
vehicledef_SCHREK,29,,90,,172
vehicledef_ONTOS,0,3049-01-01T00:00:00Z,50,,26
vehicledef_DEMOLISHER,152,,160,,186
vehicledef_PARTISAN_LRM,44,,40,,12
vehicledef_DEVASTATOR,83,,60,,47
vehicledef_BEHEMOTH_FLAMER,0,3049-01-01T00:00:00Z,10,,12
vehicledef_BEHEMOTH,0,3049-01-01T00:00:00Z,60,,87
vehicledef_ONTOS_3053,0,,0,3052-01-01T00:00:00Z,12
vehicledef_ONTOS_LGAUSS,0,,0,3064-01-01T00:00:00Z,3
vehicledef_DEMOLISHER_ARROWIV,0,,0,3062-01-01T00:00:00Z,6
vehicledef_BEHEMOTH_KURITA,0,,0,3061-01-01T00:00:00Z,3
vehicledef_BEHEMOTH_ARMOR,0,3049-01-01T00:00:00Z,10,,12
vehicledef_RHINO_FLAMER,54,,40,,41
vehicledef_RHINO_MG,54,,40,,41
vehicledef_RHINO,108,,90,,84
vehicledef_RHINO_SL,25,,20,,20
vehicledef_DEMOLISHER_GAUSS,0,,0,3054-01-01T00:00:00Z,15
