OutworldVehicles,,,,,,,,,
Collection:OutworldAVehicles,350,,350,,350,,350,,350
Collection:SnowRavenVehicles,0,,0,,0,Jump:3061-01-01T00:00:00Z,2,,10
Salvage:DavionVehicles,30,,30,,30,,5,,5
Salvage:KuritaVehicles,20,,20,,20,,40,,35
Dates,3025-01-01T00:00:00Z,,3039-01-01T00:00:00Z,,3050-01-01T00:00:00Z,,3061-01-01T00:00:00Z,,3067-01-01T00:00:00Z
Lights,,,,,,,,,
vehicledef_TRUCK_Flatbed,21,,21,,21,,58,,43
vehicledef_APC_Hover_SRM,1,,1,,1,,2,,2
vehicledef_APC_Tracked_SRM,1,,1,,1,,2,,2
vehicledef_APC_Wheeled_SRM,1,,1,,1,,2,,2
vehicledef_HOVERSCOUT,3,,3,,3,,8,,6
vehicledef_APC_Hover_LRM,1,,1,,1,,2,,2
vehicledef_APC_Wheeled_LRM,1,,1,,1,,2,,2
vehicledef_APC_HeavyTracked,6,,6,,6,,18,,13
vehicledef_APC_Tracked_LRM,1,,1,,1,,2,,2
vehicledef_KARNOV_ARTILLERY,0,3039-01-01T00:00:00Z,1,,1,,2,,2
vehicledef_APC_HeavyWheeled_SRM,1,,1,,1,,3,,2
vehicledef_APC_HeavyWheeled_LRM,1,,1,,1,,2,,1
vehicledef_APC_HeavyTracked_SRM,1,,1,,1,,3,,2
vehicledef_APC_HeavyHover_SRM,1,,1,,1,,2,,1
vehicledef_APC_HeavyTracked_LRM,1,,1,,1,,2,,1
vehicledef_APC_HeavyHover_LRM,1,,1,,1,,1,,1
vehicledef_WARRIOR_H-7A,5,,5,,5,,10,,3
vehicledef_PACKRAT_ICE,3,,2,,4,,7,,2
vehicledef_WARRIOR_H-7,7,,7,,7,,14,,5
vehicledef_SCORPION,29,,29,,21,,23,,9
vehicledef_GALLEON,26,,26,,26,,52,,22
vehicledef_SKULKER,4,,4,,4,,8,,4
vehicledef_SCORPION_ML,7,,7,,5,,8,,6
vehicledef_PACKRAT_PKR-T5,2,,2,,5,,13,,3
vehicledef_GALLEON_GAL-200,5,,5,,5,,18,,11
vehicledef_SCORPION_SRM,15,,15,,10,,16,,13
vehicledef_SCORPION_MRM,0,,0,,0,3060-01-01T00:00:00Z,1,,2
vehicledef_HARASSER,7,,7,,10,,29,,5
vehicledef_WARRIOR_H-8,0,,0,,0,3056-01-01T00:00:00Z,4,,4
vehicledef_SCORPION_LRM,7,,7,,5,,8,,6
vehicledef_JEdgar_ICE,6,,6,,6,,11,,4
vehicledef_WARRIOR_H-7C,3,,3,,3,,5,,2
vehicledef_SCIMITAR,15,,29,,29,,58,,8
vehicledef_JEdgar,3,,3,,3,,7,,3
vehicledef_PLAINSMAN_SCOUT,0,,0,,0,,0,3067-01-01T00:00:00Z,1
vehicledef_KARNOV_PERIPHERY,0,,0,,0,,0,3064-01-01T00:00:00Z,1
vehicledef_SALADIN_ARMOR,6,,7,,7,,9,,3
vehicledef_SALADIN,23,,37,,37,,73,,27
vehicledef_HUNTER_LRM15,1,,2,,2,,7,,3
vehicledef_PLAINSMAN,0,3039-01-01T00:00:00Z,4,,4,,10,,4
vehicledef_PEGASUS,16,,12,,8,,12,,6
vehicledef_HUNTER_LRM10,1,,2,,2,,7,,3
vehicledef_HUNTER,8,,11,,11,,27,,9
vehicledef_GALLEON_GAL-102,0,,0,,0,3056-01-01T00:00:00Z,6,,5
vehicledef_SARACEN,15,,29,,29,,58,,22
vehicledef_HUNTER_AMMO,1,,1,,1,,5,,2
vehicledef_YELLOWJACKET,0,,0,,0,3060-01-01T00:00:00Z,4,,4
vehicledef_YELLOWJACKET_AMMO,0,,0,,0,3060-01-01T00:00:00Z,1,,1
Mediums,,,,,,,,,
vehicledef_VEDETTE_AC2,21,,21,,30,,55,,28
vehicledef_VEDETTE,58,,58,,84,,109,,56
vehicledef_HETZER_LASER,2,,2,,2,,2,,1
vehicledef_HETZER_AC10,2,,1,,1,,1,,1
vehicledef_GOBLIN,4,,4,,4,,5,,0
vehicledef_HETZER,13,,9,,9,,10,,3
vehicledef_CARRIER_LIGHTSRM,0,,0,,0,3058-01-01T00:00:00Z,29,,25
vehicledef_GLADIUS,0,,0,,0,,0,3067-01-01T00:00:00Z,9
vehicledef_HETZER_SRM,2,,2,,2,,2,,1
vehicledef_CONDOR,7,,7,,10,,15,,7
vehicledef_HETZER_LRM,2,,2,,2,,2,,1
vehicledef_FALCON,4,,4,,6,,8,,7
vehicledef_APC_Maxim_SRM4,1,,1,,1,,2,,2
vehicledef_APC_Maxim_SRM2,1,,1,,1,,2,,2
vehicledef_APC_Maxim,7,,7,,10,,9,,2
vehicledef_PROWLER_SUPPORT,1,,1,,1,,1,,1
vehicledef_MYRMIDON,0,,0,,0,3061-01-01T00:00:00Z,3,,9
vehicledef_DRILLSON_SRM,0,3039-01-01T00:00:00Z,1,,2,,4,,2
vehicledef_DRILLSON,0,3039-01-01T00:00:00Z,5,,8,,12,,2
vehicledef_FULCRUM,0,,0,,0,3058-01-01T00:00:00Z,7,,10
Heavies,,,,,,,,,
vehicledef_RECOVERY_HeavyMech,7,,5,,8,,15,,7
vehicledef_CARRIER_AC2,7,,5,,8,,12,,5
vehicledef_CARRIER_LBX,0,,0,,0,,0,3063-01-01T00:00:00Z,1
vehicledef_BULLDOG_AC2,5,,4,,4,,5,,1
vehicledef_CARRIER_LASER,5,,4,,6,,11,,5
vehicledef_THUMPER,28,,20,,20,,14,,7
vehicledef_BULLDOG,10,,7,,8,,11,,3
vehicledef_PIKE,10,,7,,11,,15,,4
vehicledef_PO,0,,0,3049-01-01T00:00:00Z,4,,7,,4
vehicledef_BULLDOG_LRM,5,,4,,4,,5,,1
vehicledef_CARRIER_MRM,0,,0,,0,,0,3063-01-01T00:00:00Z,2
vehicledef_CARRIER_SRM_NARC,0,,0,,0,3056-01-01T00:00:00Z,2,,1
vehicledef_CARRIER_LRM_3055,0,,0,,0,3058-01-01T00:00:00Z,5,,3
vehicledef_CARRIER_SRM,28,,20,,32,,31,,14
vehicledef_CARRIER_LRM,28,,20,,32,,48,,18
vehicledef_CARRIER_SRM_C3,0,,0,,0,,0,3065-01-01T00:00:00Z,1
vehicledef_ZHUKOV,0,3030-01-01T00:00:00Z,4,,6,,11,,5
vehicledef_ROMMEL,0,,0,,0,,0,3067-01-01T00:00:00Z,5
vehicledef_MANTICORE,40,,28,,45,,84,,29
vehicledef_BRUTUS,2,,2,,3,,8,,4
vehicledef_BRUTUS_PPC,1,,1,,1,,2,,1
vehicledef_BRUTUS_LRM,1,,1,,2,,4,,2
Assaults,,,,,,,,,
vehicledef_DROMEDARY,1,,1,,5,,7,,5
vehicledef_PARTISAN_AC2,1,,1,,2,,2,,1
vehicledef_PARTISAN,3,,3,,11,,11,,3
vehicledef_SCHREK_AC,2,,2,,7,,10,,5
vehicledef_DEMOLISHER_MG,3,,2,,9,,13,,10
vehicledef_PARTISAN_AD,0,,0,,0,,0,3067-01-01T00:00:00Z,11
vehicledef_SCHREK,0,3039-01-01T00:00:00Z,4,,19,,39,,20
vehicledef_CARRIER_HEAVYLRM,0,,0,,0,3058-01-01T00:00:00Z,39,,28
vehicledef_DEMOLISHER,18,,12,,49,,66,,48
vehicledef_PARTISAN_LRM,1,,1,,2,,2,,1
vehicledef_DEVASTATOR,4,,7,,19,,20,,4
vehicledef_BEHEMOTH_FLAMER,0,,0,3049-01-01T00:00:00Z,1,,2,,1
vehicledef_BEHEMOTH,0,,0,3049-01-01T00:00:00Z,12,,25,,13
vehicledef_RHINO_FLAMER,2,,2,,8,,9,,6
vehicledef_RHINO_MG,2,,2,,8,,9,,6
vehicledef_RHINO,4,,4,,17,,18,,13
vehicledef_RHINO_SL,1,,1,,4,,4,,3
