KuritaVehicles,,,,,,,,,
Salvage:DavionVehicles,19,,18,,27,,32,,5
Salvage:LiaoVehicles,4,,0,,0,,0,,0
Salvage:MarikVehicles,0,,0,,0,,0,,5
Salvage:SteinerVehicles,38,,35,,27,,32,,50
Salvage:RasalhagueVehicles,0,3034-03-14T00:00:00Z,7,,6,,6,,5
Salvage:OutworldVehicles,0,,0,,0,,0,,5
Dates,3025-01-01T00:00:00Z,,3039-01-01T00:00:00Z,,3049-01-01T00:00:00Z,,3058-01-01T00:00:00Z,,3067-01-01T00:00:00Z
Lights,,,,,,,,,
vehicledef_SPRINT_TRANSPORT,0,,0,,0,3055-01-01T00:00:00Z,6,,10
vehicledef_SPRINT,0,,0,,0,3052-01-01T00:00:00Z,18,,29
vehicledef_SPRINT_C3,0,,0,,0,3056-01-01T00:00:00Z,9,,14
vehicledef_APC_Hover,8,,9,,9,,9,,11
vehicledef_APC_Hover_MG,3,,3,,3,,3,,3
vehicledef_KARNOV,18,,18,,17,,15,,6
vehicledef_RIPPER_MG,0,,0,,0,3055-01-01T00:00:00Z,3,,6
vehicledef_APC_Hover_SRM,3,,3,,3,,3,,3
vehicledef_APC_Tracked,18,,18,,20,,20,,22
vehicledef_KARNOV_3055,0,,0,,0,3056-01-01T00:00:00Z,2,,6
vehicledef_KESTREL,0,,0,3049-01-01T00:00:00Z,3,,6,,5
vehicledef_APC_Tracked_MG,3,,3,,3,,3,,3
vehicledef_APC_Wheeled,13,,12,,14,,14,,16
vehicledef_RIPPER_SPL,0,,0,,0,,0,3059-01-01T00:00:00Z,6
vehicledef_APC_Tracked_SRM,5,,6,,8,,8,,8
vehicledef_APC_Wheeled_MG,5,,6,,5,,5,,5
vehicledef_KESTREL_SL,0,,0,3049-01-01T00:00:00Z,2,,3,,3
vehicledef_APC_Wheeled_SRM,5,,6,,5,,5,,5
vehicledef_APC_HeavyHover,23,,25,,26,,26,,29
vehicledef_APC_HeavyWheeled,34,,37,,37,,36,,42
vehicledef_HOVERSCOUT,5,,6,,8,,8,,8
