AuriganDirectorateVehicles,,,,,,,,,
Salvage:TaurianConcordatVehicles,42,,42,,42,,42,,42
Salvage:LiaoVehicles,8,,8,,8,,8,,8
Dates,3025-01-01T00:00:00Z,,3039-01-01T00:00:00Z,,3049-01-01T00:00:00Z,,3058-01-01T00:00:00Z,,3067-01-01T00:00:00Z
Lights,,,,,,,,,
vehicledef_FERRET,34,,44,,45,,31,,33
vehicledef_APC_Hover,6,,5,,6,,6,,13
vehicledef_APC_Hover_MG,6,,5,,6,,6,,7
vehicledef_KARNOV,23,,22,,23,,25,,20
vehicledef_APC_Hover_SRM,6,,5,,6,,6,,13
vehicledef_APC_Tracked,68,,60,,63,,68,,86
vehicledef_KARNOV_3055,0,,0,,0,,0,3059-01-01T00:00:00Z,7
vehicledef_APC_Tracked_MG,6,,5,,6,,6,,13
vehicledef_APC_Wheeled,45,,44,,45,,50,,60
vehicledef_APC_Tracked_SRM,11,,11,,11,,12,,13
vehicledef_APC_Wheeled_MG,6,,5,,6,,6,,13
vehicledef_APC_Wheeled_SRM,6,,5,,6,,6,,13
vehicledef_APC_HeavyHover,17,,16,,17,,19,,20
vehicledef_APC_HeavyWheeled,23,,22,,23,,25,,33
vehicledef_HOVERSCOUT,6,,5,,6,,6,,13
vehicledef_APC_Hover_LRM,6,,5,,6,,6,,7
vehicledef_APC_Wheeled_LRM,6,,5,,6,,6,,7
vehicledef_APC_HeavyTracked,23,,22,,23,,25,,33
vehicledef_APC_Tracked_LRM,6,,5,,6,,6,,7
vehicledef_APC_HeavyWheeled_MG,11,,11,,11,,12,,13
vehicledef_APC_HeavyHover_MG,11,,5,,6,,6,,13
vehicledef_APC_HeavyTracked_MG,11,,11,,11,,12,,13
vehicledef_APC_HeavyWheeled_SRM,6,,5,,6,,6,,7
vehicledef_APC_HeavyWheeled_LRM,6,,5,,6,,6,,7
vehicledef_APC_HeavyTracked_SRM,6,,5,,6,,6,,7
vehicledef_APC_HeavyHover_SRM,6,,5,,6,,6,,7
vehicledef_APC_HeavyTracked_LRM,6,,5,,6,,6,,7
vehicledef_APC_HeavyHover_LRM,6,,5,,6,,6,,7
vehicledef_WARRIOR_H-7A,17,,16,,17,,12,,7
