JadeFalconVehicles,,,,,,,,,
Collection:DiamondSharkVehicles,8,,6,,6,,0,,0
Collection:GhostBearVehicles,6,,4,,3,,0,,0
Collection:NovaCatVehicles,2,,2,,3,,0,,0
Collection:SmokeJaguarVehicles,5,,4,,3,,0,,0
Collection:SteelViperVehicles,16,,9,,16,,33,,12
Collection:WolfVehicles,16,,10,,44,,96,,108
Collection:SteinerAVehicles,0,,21,,80,,18,,14
Collection:DavionAVehicles,0,,7,,16,,0,,0
Collection:Arc-RoyalDCAVehicles,0,,0,,0,,2,,19
,,,,,,,,,
Dates,3049-01-01T00:00:00Z,,3053-01-01T00:00:00Z,,3057-01-01T00:00:00Z,,3061-01-01T00:00:00Z,,3065-01-01T00:00:00Z
Lights,,,,,,,,,
vehicledef_TRUCK_Flatbed,46,,46,,45,,56,,140
vehicledef_SALADIN_CARGO,0,3050-01-01T00:00:00Z,5,,8,,14,,36
vehicledef_KESTREL_CLAN,16,,16,,16,,14,,36
vehicledef_APC_HeavyTracked,43,,43,,42,,53,,132
vehicledef_MAULTIER,197,,202,,204,,189,,472
vehicledef_RIPPER_ROYAL,33,,34,,34,,44,,111
vehicledef_SCORPION,0,,0,3055-01-01T00:00:00Z,16,,24,,59
vehicledef_GALLEON,23,,23,,22,,32,,79
vehicledef_SCORPION_ML,0,,0,3055-01-01T00:00:00Z,4,,8,,21
vehicledef_RIPPER,66,,67,,68,,89,,223
vehicledef_NIGHTSHADE,78,,80,,81,,106,,265
vehicledef_SCORPION_SRM,0,,0,3055-01-01T00:00:00Z,8,,17,,42
vehicledef_SCORPION_LRM,0,,0,3055-01-01T00:00:00Z,4,,8,,21
vehicledef_BADGER_C-E,0,,0,,0,,0,3062-01-01T00:00:00Z,1
vehicledef_BADGER_C-A,1,,1,,1,,1,,1
vehicledef_SHAMASH,8,,8,,8,,10,,25
vehicledef_BADGER_C-D,1,,1,,1,,1,,1
vehicledef_LIGHTNING,148,,151,,153,,200,,500
vehicledef_BADGER_C-C,1,,1,,1,,1,,1
vehicledef_BADGER_C-B,1,,1,,1,,1,,1
vehicledef_ZORYA,60,,60,,60,,76,,190
vehicledef_ZORYA_AMMO,5,,5,,5,,7,,17
vehicledef_BADGER_C-PRIME,1,,1,,1,,1,,2
vehicledef_NIGHTSHADE_ROYAL,78,,80,,81,,106,,265
vehicledef_LIGHTNING_ROYAL,296,,302,,306,,399,,1000
vehicledef_MITHRAS,22,,22,,22,,20,,50
vehicledef_ODIN,6,,6,,6,,7,,18
vehicledef_SVANTOVIT,2,,2,,2,,3,,6
vehicledef_ANHUR,22,,22,,22,,29,,71
vehicledef_CYRANO_ROYAL,1,,2,,0,,1,,0
vehicledef_SVANTOVIT_ORIGINAL,1,,1,,1,,1,,2
vehicledef_INDRA,16,,16,,16,,20,,50
vehicledef_DONAR,16,,16,,16,,20,,50
vehicledef_ASSHUR,11,,11,,11,,14,,36
vehicledef_ASSHUR_RECON,36,,36,,36,,45,,113
Mediums,,,,,,,,,
vehicledef_ZEPHYR_ROYAL,230,,497,,126,,249,,708
vehicledef_THOR_CLAN,16,,34,,12,,19,,54
vehicledef_BANDIT_C-E,0,,0,,0,,0,3062-01-01T00:00:00Z,1
vehicledef_BANDIT_C-PRIME,1,,3,,1,,1,,2
vehicledef_KU,15,,33,,8,,13,,38
vehicledef_BANDIT_C-D,1,,2,,1,,1,,1
vehicledef_BANDIT_C-A,1,,2,,1,,1,,1
vehicledef_APC_Maxim_Clan,0,,0,,0,3059-01-01T00:00:00Z,13,,38
vehicledef_ARES,15,,33,,8,,13,,38
vehicledef_BANDIT_C-B,1,,2,,1,,1,,1
vehicledef_BANDIT_C-H,0,,0,,0,,0,3062-01-01T00:00:00Z,1
vehicledef_BANDIT_C-C,1,,2,,1,,1,,1
vehicledef_HACHIMAN,22,,47,,12,,19,,54
Heavies,,,,,,,,,
vehicledef_RECOVERY_HeavyMech,26,,56,,10,,25,,5
vehicledef_CARRIER_SRM,18,,40,,7,,17,,4
vehicledef_CARRIER_LRM,9,,20,,4,,10,,2
vehicledef_PIKE_CLAN,0,,0,3055-01-01T00:00:00Z,3,,10,,2
vehicledef_DEMON,110,,237,,49,,137,,31
vehicledef_ORO,25,,55,,10,,22,,5
vehicledef_KOKOU,4,,9,,1,,2,,1
vehicledef_DEMON_ROYAL,78,,168,,35,,69,,16
vehicledef_ISHTAR,8,,17,,3,,7,,2
vehicledef_SHODEN,0,,0,,0,,0,3064-01-01T00:00:00Z,1
vehicledef_KOKOU_XL,4,,9,,2,,5,,1
vehicledef_ATHENA,6,,12,,2,,5,,1
Assaults,,,,,,,,,
vehicledef_HUITZILOPOCHTLI,15,,33,,7,,16,,3
vehicledef_FURY_ROYAL,75,,161,,33,,81,,15
vehicledef_RHINO_MG,22,,48,,10,,22,,4
vehicledef_RHINO,44,,95,,19,,43,,7
vehicledef_PUMA_PAT-005b,66,,143,,29,,81,,15
vehicledef_DEMOLISHER_CLAN,0,,0,,0,3058-01-01T00:00:00Z,8,,1
vehicledef_RHINO_ROYAL,36,,79,,16,,33,,6
vehicledef_MARS_ATM,0,,0,,0,,0,3065-01-01T00:00:00Z,1
vehicledef_MARS,44,,96,,19,,41,,7
