AuriganPiratesVehicles,,,,,,,,,
Collection:BanditCasteVehicles,0,,0,Jump:3050-01-01T00:00:00Z,10,,40,,40
Salvage:DavionVehicles,20,,20,,20,,20,,20
Salvage:KuritaVehicles,20,,20,,20,,20,,20
Salvage:LiaoVehicles,20,,20,,20,,20,,20
Salvage:MarikVehicles,20,,20,,20,,20,,20
Salvage:SteinerVehicles,20,,20,,20,,20,,20
Dates,3025-01-01T00:00:00Z,,3039-01-01T00:00:00Z,,3050-01-01T00:00:00Z,,3061-01-01T00:00:00Z,,3067-01-01T00:00:00Z
Lights,,,,,,,,,
vehicledef_TRUCK_Flatbed,11,,11,,11,,18,,13
vehicledef_APC_Hover_SRM,2,,2,,2,,3,,2
vehicledef_APC_Tracked_SRM,2,,2,,2,,3,,2
vehicledef_APC_Wheeled_SRM,2,,2,,2,,3,,2
vehicledef_HOVERSCOUT,2,,2,,2,,3,,2
vehicledef_APC_Hover_LRM,1,,1,,1,,2,,1
vehicledef_APC_Wheeled_LRM,1,,1,,1,,2,,1
vehicledef_APC_HeavyTracked,3,,3,,3,,6,,4
vehicledef_APC_Tracked_LRM,1,,1,,1,,2,,1
vehicledef_APC_HeavyWheeled_SRM,1,,1,,1,,2,,1
vehicledef_APC_HeavyWheeled_LRM,1,,1,,1,,1,,1
vehicledef_APC_HeavyTracked_SRM,1,,1,,1,,2,,1
vehicledef_APC_HeavyHover_SRM,1,,1,,1,,1,,1
vehicledef_APC_HeavyTracked_LRM,1,,1,,1,,1,,1
vehicledef_APC_HeavyHover_LRM,1,,1,,1,,1,,1
vehicledef_WARRIOR_H-7A,3,,3,,3,,3,,2
vehicledef_PACKRAT_ICE,1,,1,,3,,2,,1
vehicledef_WARRIOR_H-7,4,,4,,4,,4,,3
vehicledef_SCORPION,16,,16,,11,,7,,5
vehicledef_GALLEON,4,,5,,7,,8,,5
vehicledef_SKULKER,2,,2,,2,,2,,0
vehicledef_SCORPION_ML,4,,4,,3,,2,,2
vehicledef_PACKRAT_PKR-T5,2,,3,,5,,6,,3
vehicledef_GALLEON_GAL-200,1,,1,,1,,3,,1
vehicledef_SCORPION_SRM,8,,8,,6,,5,,4
