TaurianConcordatVehicles,,,,,,,,,
Salvage:DavionVehicles,42,,42,,42,,42,,42
Salvage:LiaoVehicles,8,,8,,8,,8,,8
Dates,3025-01-01T00:00:00Z,,3039-01-01T00:00:00Z,,3049-01-01T00:00:00Z,,3058-01-01T00:00:00Z,,3067-01-01T00:00:00Z
Lights,,,,,,,,,
vehicledef_FERRET,30,,38,,38,,28,,22
vehicledef_APC_Hover_Sensors,5,,6,,6,,6,,5
vehicledef_SWIFTWIND,0,,0,,0,3058-01-01T00:00:00Z,6,,10
vehicledef_SWIFTWIND_ICE,0,,0,,0,3058-01-01T00:00:00Z,2,,2
vehicledef_APC_Hover,5,,6,,6,,15,,17
vehicledef_APC_Hover_MG,5,,6,,6,,6,,5
vehicledef_KARNOV,20,,19,,19,,19,,15
vehicledef_APC_Hover_SRM,5,,6,,6,,9,,10
vehicledef_APC_Tracked,55,,50,,51,,45,,50
vehicledef_KARNOV_3055,0,,0,,0,,0,3059-01-01T00:00:00Z,5
vehicledef_APC_Tracked_MG,5,,6,,6,,6,,5
vehicledef_APC_Wheeled,40,,38,,38,,32,,35
vehicledef_GABRIEL_ERSL,0,,0,,0,,0,3067-01-01T00:00:00Z,2
vehicledef_APC_Tracked_SRM,10,,6,,6,,11,,12
vehicledef_GABRIEL_TDF,0,,0,,0,,0,3067-01-01T00:00:00Z,15
vehicledef_APC_Wheeled_MG,5,,6,,6,,9,,10
vehicledef_APC_Wheeled_SRM,5,,6,,6,,11,,12
vehicledef_APC_HeavyHover,20,,19,,19,,22,,22
vehicledef_APC_HeavyWheeled,30,,25,,26,,30,,32
vehicledef_HOVERSCOUT,5,,6,,6,,6,,7
vehicledef_APC_Hover_LRM,5,,6,,6,,6,,5
vehicledef_APC_Wheeled_LRM,5,,6,,6,,4,,5
vehicledef_MAULTIER_BASIC,35,,50,,19,,6,,2
vehicledef_GABRIEL,0,,0,,0,,0,3067-01-01T00:00:00Z,5
vehicledef_APC_HeavyTracked,30,,25,,26,,30,,32
vehicledef_APC_Tracked_LRM,5,,6,,6,,6,,5
vehicledef_MAULTIER,0,,0,3049-01-01T00:00:00Z,13,,28,,37
vehicledef_MAULTIER_INTERM,0,,0,3042-01-01T00:00:00Z,26,,6,,5
vehicledef_APC_HeavyWheeled_MG,15,,13,,13,,15,,17
vehicledef_APC_HeavyHover_MG,10,,13,,13,,11,,12
vehicledef_APC_HeavyTracked_MG,15,,13,,13,,15,,17
vehicledef_APC_HeavyWheeled_SRM,10,,6,,6,,6,,7
vehicledef_BLIZZARD_SRM,0,,0,,0,,0,3061-01-01T00:00:00Z,10
vehicledef_APC_HeavyWheeled_LRM,5,,6,,6,,4,,5
vehicledef_APC_HeavyTracked_SRM,10,,6,,6,,6,,7
vehicledef_APC_HeavyHover_SRM,5,,6,,6,,4,,5
vehicledef_APC_HeavyTracked_LRM,5,,6,,6,,4,,5
vehicledef_BLIZZARD,0,,0,,0,3055-01-01T00:00:00Z,15,,20
vehicledef_APC_HeavyHover_LRM,5,,6,,6,,4,,5
vehicledef_WARRIOR_H-7A,15,,13,,13,,13,,7
vehicledef_PACKRAT_ICE,5,,6,,13,,13,,2
vehicledef_WARRIOR_H-7,20,,19,,19,,17,,10
vehicledef_SCORPION,85,,75,,51,,41,,15
vehicledef_GALLEON_GAL-100,35,,31,,32,,22,,12
vehicledef_SCORPION_ML,20,,19,,13,,11,,10
vehicledef_PACKRAT_PKR-T5,5,,6,,13,,17,,5
vehicledef_GALLEON_GAL-200,5,,6,,6,,9,,7
vehicledef_SCORPION_SRM,40,,38,,26,,19,,20
vehicledef_SCORPION_MRM,0,,0,,0,,0,3060-01-01T00:00:00Z,10
vehicledef_HARASSER,20,,19,,26,,28,,15
vehicledef_WARRIOR_H-8,0,,0,,0,3056-01-01T00:00:00Z,6,,25
vehicledef_SCORPION_LRM,20,,19,,13,,11,,10
vehicledef_JEdgar_ICE,40,,31,,32,,22,,5
vehicledef_WARRIOR_H-7C,5,,6,,6,,6,,5
vehicledef_CYRANO,0,,0,,0,,0,3067-01-01T00:00:00Z,22
vehicledef_JEdgar_Flamer,5,,6,,6,,4,,2
vehicledef_BLIZZARD_BLACK,0,,0,,0,,0,3067-01-01T00:00:00Z,2
vehicledef_SCIMITAR,40,,50,,51,,58,,22
vehicledef_JEdgar,15,,13,,13,,6,,5
vehicledef_PLAINSMAN_SCOUT,0,,0,,0,,0,3067-01-01T00:00:00Z,17
vehicledef_KARNOV_PERIPHERY,0,,0,,0,,0,3064-01-01T00:00:00Z,2
vehicledef_SALADIN_ARMOR,15,,13,,13,,6,,0
vehicledef_SALADIN,65,,63,,64,,52,,45
