DiamondShark,,,,,,,
Collection:GhostBear,0,,0,,0,,0
Collection:JadeFalcon,9,,9,,10,,12
Collection:NovaCat,9,,9,,9,,10
Collection:SmokeJaguar,11,,11,,11,,12
Collection:SteelViper,7,,6,,5,,5
Collection:Wolf,2,,2,,2,,1
,,,,,,,
Dates,3049-01-01T00:00:00Z,,3053-01-01T00:00:00Z,,3057-01-01T00:00:00Z,,3061-01-01T00:00:00Z
Lights,,,,,,,
mechdef_koshi_mist_lynx-A,46,,46,,46,,46
mechdef_dasher_fire_moth-A,23,,23,,23,,23
mechdef_dasher_fire_moth-C,35,,35,,35,,35
mechdef_dasher_fire_moth-H,0,,0,,0,3060-01-01T00:00:00Z,2
mechdef_dasher_fire_moth-E,0,,0,3055-01-01T00:00:00Z,11,,8
mechdef_koshi_mist_lynx-D,23,,23,,23,,23
mechdef_koshi_mist_lynx-PRIME,115,,115,,115,,115
mechdef_locust_IIC-3,3,,3,,3,,3
mechdef_koshi_mist_lynx-H,0,,0,,0,3059-01-01T00:00:00Z,2
mechdef_koshi_mist_lynx-E,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_piranha-1,0,3051-01-01T00:00:00Z,1,,2,,3
mechdef_jenner_IIC,10,,11,,11,,11
mechdef_jenner_IIC-4,0,,0,,0,3061-01-01T00:00:00Z,5
mechdef_dasher_fire_moth-B,35,,35,,35,,35
mechdef_koshi_mist_lynx-P,0,,0,,0,3061-01-01T00:00:00Z,5
mechdef_hankyu_arctic_cheetah-B,15,,16,,14,,14
mechdef_hankyu_arctic_cheetah-D,10,,11,,11,,11
mechdef_uller_kit_fox-PRIME,69,,69,,69,,69
mechdef_uller_kit_fox-B,53,,53,,53,,53
mechdef_locust_IIC,35,,69,,35,,35
mechdef_hankyu_arctic_cheetah-A,20,,22,,22,,19
mechdef_uller_kit_fox-D,12,,12,,12,,12
mechdef_uller_kit_fox-C,12,,12,,12,,12
mechdef_vixen_incubus-7,3,,3,,3,,3
mechdef_uller_kit_fox-J,0,,0,,0,3060-01-01T00:00:00Z,2
mechdef_peregrine_horned_owl-2,7,,23,,7,,7
mechdef_koshi_mist_lynx-B,35,,35,,35,,35
mechdef_uller_kit_fox-H,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_puma_adder-TC,0,3052-01-01T00:00:00Z,19,,19,,16
mechdef_dasher_fire_moth-PRIME,69,,69,,69,,69
mechdef_puma_adder-D,81,,81,,81,,81
mechdef_puma_adder-E,0,,0,,0,3060-01-01T00:00:00Z,5
mechdef_firefly_C,8,,8,,8,,5
mechdef_uller_kit_fox-A,23,,23,,23,,23
mechdef_koshi_mist_lynx-C,12,,12,,12,,12
mechdef_vixen_incubus-3,3,,3,,3,,3
mechdef_hankyu_arctic_cheetah-PRIME,28,,33,,30,,30
mechdef_uller_kit_fox-S,5,,5,,5,,5
mechdef_uller_kit_fox-G,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_pack_hunter,0,,0,,0,3059-01-01T00:00:00Z,8
mechdef_puma_adder-C,81,,81,,81,,81
mechdef_uller_kit_fox-E,0,,0,3054-01-01T00:00:00Z,3,,5
mechdef_puma_adder-B,46,,46,,46,,46
mechdef_puma_adder-S,0,3050-01-01T00:00:00Z,35,,49,,63
mechdef_peregrine_horned_owl-1,12,,35,,12,,12
mechdef_puma_adder-A,92,,92,,92,,92
mechdef_puma_adder-H,0,,0,,0,3059-01-01T00:00:00Z,6
mechdef_hellion-A,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_vixen_incubus-8,3,,3,,3,,3
mechdef_hellion-B,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_vixen_incubus-1,35,,69,,35,,35
mechdef_hankyu_arctic_cheetah-C,8,,8,,5,,5
mechdef_hellion-PRIME,0,,0,,0,3059-01-01T00:00:00Z,3
mechdef_vixen_incubus-2,12,,35,,12,,12
mechdef_puma_adder-PRIME,46,,46,,46,,46
mechdef_hellion-C,0,,0,,0,3061-01-01T00:00:00Z,11
mechdef_dasher_fire_moth-D,12,,12,,12,,12
Mediums,,,,,,,
mechdef_fenris_ice_ferret-C,24,,24,,24,,24
mechdef_fenris_ice_ferret-A,37,,37,,37,,37
mechdef_great_wyrm-1,4,,5,,4,,4
mechdef_dragonfly_viper-C,24,,24,,24,,24
mechdef_stag_ST-14G,0,3052-01-01T00:00:00Z,1,,1,,1
mechdef_mercuryii_MCY-100,6,,5,,5,,5
mechdef_shadow_cat-TC,0,,0,,0,3060-01-01T00:00:00Z,5
mechdef_clint_IIC,0,3052-06-01T00:00:00Z,1,,1,,1
mechdef_black_hawk_nova-D,17,,16,,10,,7
mechdef_dragonfly_viper-PRIME,61,,61,,61,,61
mechdef_fenris_ice_ferret-B,37,,37,,37,,37
