AuriganVehicles,,,,,,,,,
Salvage:LiaoVehicles,25,,25,,25,,25,,25
Salvage:AuriganRestorationVehicles,35,,35,,35,,35,,35
Salvage:MagistracyOfCanopusVehicles,15,,15,,15,,15,,15
Salvage:TaurianConcordatVehicles,25,,25,,25,,25,,25
Dates,3025-01-01T00:00:00Z,,3039-01-01T00:00:00Z,,3049-01-01T00:00:00Z,,3058-01-01T00:00:00Z,,3067-01-01T00:00:00Z
Lights,,,,,,,,,
vehicledef_FERRET,33,,44,,46,,34,,33
vehicledef_APC_Hover,11,,6,,6,,8,,13
vehicledef_APC_Hover_MG,6,,6,,6,,4,,7
vehicledef_KARNOV,17,,17,,17,,19,,13
vehicledef_APC_Hover_SRM,11,,6,,6,,8,,13
vehicledef_APC_Tracked,72,,66,,69,,76,,86
vehicledef_KARNOV_3055,0,,0,,0,,0,3059-01-01T00:00:00Z,7
vehicledef_APC_Tracked_MG,6,,6,,6,,8,,7
vehicledef_APC_Wheeled,50,,44,,46,,53,,60
vehicledef_APC_Tracked_SRM,11,,6,,6,,8,,13
vehicledef_APC_Wheeled_MG,6,,6,,6,,8,,7
vehicledef_APC_Wheeled_SRM,6,,6,,6,,4,,13
vehicledef_APC_HeavyHover,17,,17,,17,,19,,20
vehicledef_APC_HeavyWheeled,22,,22,,23,,27,,33
vehicledef_HOVERSCOUT,6,,6,,6,,8,,13
vehicledef_APC_Hover_LRM,6,,6,,6,,4,,7
vehicledef_APC_Wheeled_LRM,6,,6,,6,,4,,7
vehicledef_APC_HeavyTracked,22,,22,,23,,27,,33
vehicledef_APC_Tracked_LRM,6,,6,,6,,4,,7
vehicledef_APC_HeavyWheeled_MG,11,,11,,11,,11,,13
vehicledef_APC_HeavyHover_MG,11,,6,,6,,8,,13
vehicledef_APC_HeavyTracked_MG,11,,11,,11,,11,,13
vehicledef_APC_HeavyWheeled_SRM,6,,6,,6,,8,,7
vehicledef_APC_HeavyWheeled_LRM,6,,6,,6,,4,,7
vehicledef_APC_HeavyTracked_SRM,6,,6,,6,,8,,7
vehicledef_APC_HeavyHover_SRM,6,,6,,6,,4,,7
vehicledef_APC_HeavyTracked_LRM,6,,6,,6,,4,,7
vehicledef_APC_HeavyHover_LRM,6,,6,,6,,4,,7
vehicledef_WARRIOR_H-7A,17,,17,,17,,15,,7
vehicledef_PACKRAT_ICE,6,,11,,17,,15,,7
vehicledef_WARRIOR_H-7,22,,22,,23,,19,,13
vehicledef_SCORPION,94,,83,,63,,49,,20
vehicledef_GALLEON_GAL-100,22,,28,,40,,30,,20
vehicledef_SCORPION_ML,22,,22,,17,,11,,13
vehicledef_PACKRAT_PKR-T5,6,,11,,29,,30,,13
vehicledef_GALLEON_GAL-200,6,,6,,6,,11,,13
vehicledef_SCORPION_SRM,44,,44,,29,,23,,26
vehicledef_SCORPION_MRM,0,,0,,0,,0,3060-01-01T00:00:00Z,13
vehicledef_HARASSER,22,,28,,29,,34,,20
vehicledef_WARRIOR_H-8,0,,0,,0,3055-01-01T00:00:00Z,8,,33
vehicledef_SCORPION_LRM,22,,22,,17,,11,,13
vehicledef_JEdgar_ICE,22,,22,,23,,27,,7
vehicledef_WARRIOR_H-7C,6,,6,,6,,8,,7
vehicledef_SCIMITAR,44,,61,,63,,68,,20
vehicledef_JEdgar,11,,6,,6,,8,,7
vehicledef_STRIKER,22,,17,,17,,15,,13
vehicledef_PLAINSMAN_SCOUT,0,,0,,0,,0,3067-01-01T00:00:00Z,7
vehicledef_KARNOV_PERIPHERY,0,,0,,0,,0,3064-01-01T00:00:00Z,7
vehicledef_SALADIN_ARMOR,17,,11,,11,,8,,0
vehicledef_SALADIN,72,,72,,74,,61,,60
vehicledef_HUNTER_LRM15,6,,6,,6,,8,,13
vehicledef_PLAINSMAN,0,3039-01-01T00:00:00Z,11,,11,,11,,13
