IvesVehicles,,,,,,,,,
Salvage:LiaoVehicles,60,,60,,60,,60,,60
Dates,3029-01-01T00:00:00Z,,3039-01-01T00:00:00Z,,3049-01-01T00:00:00Z,,3058-01-01T00:00:00Z,,3063-01-01T00:00:00Z
Lights,,,,,,,,,
vehicledef_FERRET,32,,42,,41,,31,,16
vehicledef_SPRINT_TRANSPORT,0,,0,,0,3055-01-01T00:00:00Z,5,,9
vehicledef_SPRINT,0,,0,,0,3052-01-01T00:00:00Z,15,,26
vehicledef_SPRINT_C3,0,,0,,0,3056-01-01T00:00:00Z,3,,7
vehicledef_APC_Hover,14,,14,,15,,15,,16
vehicledef_APC_Hover_MG,4,,3,,6,,5,,7
vehicledef_KARNOV,28,,28,,27,,26,,16
vehicledef_APC_Hover_SRM,4,,3,,6,,5,,7
vehicledef_APC_Tracked,28,,28,,30,,31,,35
vehicledef_KARNOV_3055,0,,0,,0,3056-01-01T00:00:00Z,2,,9
vehicledef_APC_Tracked_MG,4,,3,,6,,5,,7
vehicledef_APC_Wheeled,21,,21,,21,,22,,23
vehicledef_APC_Tracked_SRM,11,,10,,12,,10,,12
vehicledef_APC_Wheeled_MG,7,,7,,9,,9,,9
vehicledef_APC_Wheeled_SRM,7,,7,,9,,9,,9
vehicledef_APC_HeavyHover,28,,28,,27,,29,,33
vehicledef_APC_HeavyWheeled,39,,38,,38,,41,,47
vehicledef_HOVERSCOUT,7,,7,,9,,9,,9
vehicledef_APC_Hover_LRM,4,,3,,3,,3,,5
vehicledef_APC_Wheeled_LRM,4,,3,,3,,3,,5
vehicledef_APC_HeavyTracked,39,,38,,38,,41,,47
vehicledef_APC_Tracked_LRM,4,,3,,3,,3,,5
vehicledef_APC_HeavyWheeled_MG,21,,21,,21,,21,,23
vehicledef_APC_HeavyHover_MG,14,,14,,15,,14,,16
vehicledef_SPRINT_LASER,0,,0,,0,3055-01-01T00:00:00Z,5,,9
vehicledef_KARNOV_ARTILLERY,0,3039-01-01T00:00:00Z,3,,3,,3,,2
vehicledef_APC_HeavyTracked_MG,21,,21,,21,,21,,23
vehicledef_SKULKER_MG,4,,3,,3,,2,,2
vehicledef_PACKRAT_SRM2,0,3039-01-01T00:00:00Z,3,,6,,5,,2
vehicledef_WARRIOR_H-7A,28,,21,,15,,15,,16
vehicledef_PACKRAT_ICE,4,,3,,3,,2,,2
vehicledef_WARRIOR_H-7,39,,28,,21,,21,,23
vehicledef_SCORPION,60,,59,,41,,31,,16
vehicledef_GALLEON_GAL-100,21,,28,,38,,29,,23
vehicledef_SKULKER,14,,14,,15,,7,,7
vehicledef_PEGASUS_UA,7,,7,,3,,3,,2
vehicledef_SKULKER_SRM,4,,3,,6,,3,,2
vehicledef_SCORPION_ML,14,,14,,12,,9,,7
vehicledef_PACKRAT_PKR-T5,14,,14,,15,,14,,12
vehicledef_PEREGRINE,39,,21,,6,,0,,0
vehicledef_GALLEON_GAL-200,0,,0,3049-01-01T00:00:00Z,3,,5,,7
vehicledef_HARASSER_Mini-Peggy,0,,0,3049-01-01T00:00:00Z,3,,3,,2
vehicledef_HARASSER_FLAMER,0,,0,3049-01-01T00:00:00Z,3,,3,,5
vehicledef_SCORPION_SRM,28,,28,,21,,15,,16
vehicledef_SCORPION_MRM,0,,0,,0,,0,3060-01-01T00:00:00Z,7
vehicledef_HARASSER,0,,0,3049-01-01T00:00:00Z,24,,24,,19
vehicledef_SCORPION_LRM,14,,14,,12,,9,,7
vehicledef_JEdgar_ICE,4,,3,,3,,2,,2
vehicledef_MANTIS,0,,0,,0,,0,3061-01-01T00:00:00Z,12
vehicledef_WARRIOR_H-7C,14,,10,,6,,7,,9
vehicledef_JEdgar_Flamer,4,,3,,3,,2,,2
vehicledef_JEdgar_MG,4,,3,,3,,2,,2
