DiamondSharkVehicles,,,,,,,,,
Collection:GhostBearVehicles,0,,0,,0,,0,,0
Collection:HellsHorsesVehicles,22,,22,,23,,23,,42
Collection:JadeFalconVehicles,18,,20,,21,,21,,42
Collection:NovaCatVehicles,18,,17,,18,,18,,9
Collection:SmokeJaguarVehicles,22,,22,,23,,23,Jump:3060-04-21T00:00:00Z,0
Collection:SnowRavenVehicles,22,,22,,23,,23,,18
Collection:SteelViperVehicles,13,,13,,9,,9,,5
Collection:WolfVehicles,4,,4,,2,,2,,5
Dates,3049-01-01T00:00:00Z,,3055-01-01T00:00:00Z,,3058-01-01T00:00:00Z,,3060-01-01T00:00:00Z,,3067-01-01T00:00:00Z
Lights,,,,,,,,,
vehicledef_KESTREL_CLAN,26,,26,,27,,23,,22
vehicledef_MAULTIER,110,,108,,91,,86,,81
vehicledef_RIPPER_ROYAL,77,,75,,91,,86,,81
vehicledef_NIGHTSHADE,29,,26,,32,,30,,28
vehicledef_BADGER_C-E,0,,0,,0,,0,3061-01-01T00:00:00Z,1
vehicledef_BADGER_C-A,3,,3,,2,,3,,1
vehicledef_SHAMASH,26,,26,,27,,30,,31
vehicledef_BADGER_C-D,3,,3,,2,,3,,1
vehicledef_LIGHTNING,103,,101,,87,,81,,77
vehicledef_BADGER_C-H,0,,0,,0,,0,3061-01-01T00:00:00Z,1
vehicledef_BADGER_C-C,3,,3,,2,,3,,1
vehicledef_BADGER_C-B,3,,3,,2,,3,,1
vehicledef_ZORYA,81,,82,,87,,98,,100
vehicledef_ZORYA_AMMO,19,,20,,23,,25,,25
vehicledef_BADGER_C-PRIME,3,,3,,2,,3,,1
vehicledef_NIGHTSHADE_ROYAL,29,,26,,32,,30,,28
vehicledef_LIGHTNING_ROYAL,210,,203,,174,,164,,153
vehicledef_MITHRAS,35,,36,,39,,30,,22
vehicledef_ODIN,26,,26,,27,,30,,31
vehicledef_SVANTOVIT,13,,13,,16,,13,,13
vehicledef_STRIKER_AMMO,0,3055-01-01T00:00:00Z,13,,14,,18,,47
vehicledef_ANHUR,35,,36,,39,,43,,44
vehicledef_SVANTOVIT_ORIGINAL,3,,3,,5,,3,,4
vehicledef_INDRA,26,,26,,27,,30,,31
vehicledef_DONAR,48,,49,,55,,60,,63
vehicledef_ASSHUR,16,,16,,18,,23,,22
vehicledef_ASSHUR_RECON,71,,72,,78,,86,,88
Mediums,,,,,,,,,
vehicledef_PROWLER,80,,80,,66,,48,,46
vehicledef_PROWLER_ECM,9,,9,,11,,13,,12
vehicledef_ZEPHYR_ROYAL,500,,502,,314,,237,,238
vehicledef_THOR_CLAN,98,,98,,89,,86,,80
vehicledef_BANDIT_C-E,0,,0,,0,,0,3061-01-01T00:00:00Z,3
vehicledef_BANDIT_C-PRIME,9,,9,,9,,5,,3
vehicledef_KU,49,,49,,46,,43,,40
vehicledef_BANDIT_C-D,4,,4,,7,,5,,3
vehicledef_BANDIT_C-A,4,,4,,7,,5,,3
vehicledef_MAXIM_CLAN,0,,0,3058-01-01T00:00:00Z,64,,61,,40
vehicledef_ARES,138,,138,,128,,124,,111
vehicledef_BANDIT_C-B,4,,4,,7,,5,,3
vehicledef_BANDIT_C-H,0,,0,,0,,0,3061-01-01T00:00:00Z,3
vehicledef_REGULATOR,0,,0,3058-01-01T00:00:00Z,157,,237,,238
vehicledef_BANDIT_C-C,4,,4,,7,,5,,3
vehicledef_EPONA-B,0,,0,,0,3060-01-01T00:00:00Z,8,,6
vehicledef_TYR,0,,0,,0,,0,3063-01-01T00:00:00Z,56
vehicledef_EPONA-PRIME,0,,0,,0,3060-01-01T00:00:00Z,15,,15
vehicledef_HACHIMAN,98,,98,,89,,86,,80
vehicledef_EPONA-C,0,,0,,0,3060-01-01T00:00:00Z,8,,6
vehicledef_EPONA-A,0,,0,,0,3060-01-01T00:00:00Z,10,,9
Heavies,,,,,,,,,
vehicledef_PIKE_CLAN,0,3055-01-01T00:00:00Z,101,,109,,114,,100
vehicledef_TOKUGAWA_STREAK,0,,0,,0,,0,3062-01-01T00:00:00Z,175
vehicledef_DEMON,338,,338,,321,,351,,236
vehicledef_ORO,191,,145,,155,,162,,144
vehicledef_KOKOU,67,,53,,55,,58,,52
vehicledef_DEMON_ROYAL,240,,241,,228,,177,,118
vehicledef_ISHTAR,67,,53,,55,,58,,52
vehicledef_SHODEN,0,,0,,0,,0,3063-01-01T00:00:00Z,52
vehicledef_ATHENA,98,,70,,77,,81,,70
Assaults,,,,,,,,,
vehicledef_HUITZILOPOCHTLI,151,,154,,135,,144,,132
vehicledef_FURY_ROYAL,89,,88,,110,,61,,48
vehicledef_MORRIGU_LASER,0,,0,,0,,0,3067-01-01T00:00:00Z,9
vehicledef_BEHEMOTH_KURITA,0,,0,,0,,0,3061-01-01T00:00:00Z,35
vehicledef_PUMA_PAT-005b,360,,352,,307,,238,,197
vehicledef_DEMOLISHER_CLAN,0,,0,3058-01-01T00:00:00Z,96,,101,,92
vehicledef_RHINO_ROYAL,98,,97,,82,,48,,39
vehicledef_MORRIGU,0,,0,,0,,0,3067-01-01T00:00:00Z,39
vehicledef_ALACORN_MK-VI,0,,0,,0,3060-01-01T00:00:00Z,119,,140
vehicledef_MARS_ATM,0,,0,,0,,0,3064-01-01T00:00:00Z,70
vehicledef_MARS,302,,308,,270,,289,,197
