itemCollection_factory_Layover3027,,,
vehicledef_SCORPION,Mech,0,1
vehicledef_SCORPION_LRM,Mech,0,1
vehicledef_SCORPION_ML,Mech,0,1
vehicledef_SCORPION_SRM,Mech,0,1
vehicledef_HETZER,Mech,0,1
vehicledef_HETZER_AC10,Mech,0,1
vehicledef_HETZER_LASER,Mech,0,1
vehicledef_HETZER_LRM,Mech,0,1
vehicledef_HETZER_SCOUT,Mech,0,1
vehicledef_HETZER_SRM,Mech,0,1
vehicledef_VEDETTE,Mech,0,1
vehicledef_VEDETTE_AC2,Mech,0,1
vehicledef_VEDETTE_AC10,Mech,0,1
vehicledef_CARRIER_AC2,Mech,0,1
vehicledef_CARRIER_LASER,Mech,0,1
vehicledef_CARRIER_LRM,Mech,0,1
vehicledef_CARRIER_SRM,Mech,0,1
