itemCollection_factory_NewAvalon3068,,,
mechdef_locust_LCT-1V,Mech,0,1
mechdef_wasp_WSP-1A,Mech,0,1
mechdef_valkyrie_VLK-QA,Mech,0,1
mechdef_phoenixhawk_PXH-1,Mech,0,1
mechdef_centurion_CN9-A,Mech,0,1
mechdef_dervish_DV-7D,Mech,0,1
mechdef_phoenixhawk_PXH-3D,Mech,0,1
mechdef_locust_LCT-3D,Mech,0,1
mechdef_valkyrie_VLK-QD,Mech,0,1
mechdef_centurion_CN9-D,Mech,0,1
mechdef_enforcer_ENF-5D,Mech,0,1
mechdef_fireball_ALM-7D,Mech,0,1
mechdef_fireball_ALM-8D,Mech,0,1
mechdef_fireball_ALM-9D,Mech,0,1
mechdef_blackhawk-ku_BHKU-O,Mech,0,1
mechdef_blackhawk-ku_BHKU-OA,Mech,0,1
mechdef_blackhawk-ku_BHKU-OB,Mech,0,1
mechdef_blackhawk-ku_BHKU-OC,Mech,0,1
mechdef_blackhawk-ku_BHKU-OD,Mech,0,1
mechdef_centurion_CN10-B,Mech,0,1
mechdef_enforceriii_ENF-6M,Mech,0,1
mechdef_centurion_CN9-D3D,Mech,0,1
vehicledef_MUSKETEER,Mech,0,1
vehicledef_MUSKETEER_ARMOR,Mech,0,1
