itemCollection_Ammo_MarikOverTime3057,,,
Ammo_AmmunitionBox_Generic_AC2,AmmunitionBox,1,10
Ammo_AmmunitionBox_Generic_AC5,AmmunitionBox,1,10
Ammo_AmmunitionBox_Generic_AC10,AmmunitionBox,1,10
Ammo_AmmunitionBox_Generic_AC20,AmmunitionBox,1,10
Ammo_AmmunitionBox_Generic_SRM,AmmunitionBox,1,10
Ammo_AmmunitionBox_Generic_LRM,AmmunitionBox,1,10
Ammo_AmmunitionBox_Generic_MG,AmmunitionBox,1,10
Ammo_AmmunitionBox_Generic_MG_Half,AmmunitionBox,1,10
Ammo_AmmunitionBox_Generic_LB10X,AmmunitionBox,1,10
Ammo_AmmunitionBox_Generic_GAUSS,AmmunitionBox,1,10
Ammo_AmmunitionBox_Generic_Narc,AmmunitionBox,1,10
Ammo_AmmunitionBox_Generic_LGAUSS,AmmunitionBox,1,2
Ammo_AmmunitionBox_Generic_RAILGUN,AmmunitionBox,1,2
Ammo_AmmunitionBox_Generic_ArrowIV,AmmunitionBox,1,2
Ammo_AmmunitionBox_Generic_LRM_Swarm-I,AmmunitionBox,1,5
