itemCollection_factory_AlNair3058,,,
mechdef_atlas_AS7-D,Mech,0,1
mechdef_catapult_CPLT-K2,Mech,0,1
mechdef_hatamotochi_HTM-27T,Mech,0,1
mechdef_catapult_CPLT-C3,Mech,0,1
mechdef_atlas_AS7-K,Mech,0,1
mechdef_catapult_CPLT-K2K,Mech,0,1
mechdef_catapult_CPLT-K5,Mech,0,1
vehicledef_JEdgar,Mech,0,1
vehicledef_JEdgar_Flamer,Mech,0,1
vehicledef_JEdgar_Kurita,Mech,0,1
vehicledef_JEdgar_MG,Mech,0,1
vehicledef_JEdgar_TAG,Mech,0,1
vehicledef_PEGASUS_3058,Mech,0,1
vehicledef_SALADIN,Mech,0,1
vehicledef_SALADIN_ARMOR,Mech,0,1
vehicledef_SARACEN,Mech,0,1
vehicledef_SCIMITAR,Mech,0,1
vehicledef_SCIMITAR_MISSILE,Mech,0,1
vehicledef_SCIMITAR_TAG,Mech,0,1
vehicledef_MAXIM_3052,Mech,0,1
vehicledef_MAXIM_AP,Mech,0,1
vehicledef_MAXIM_BA,Mech,0,1
vehicledef_MAXIM_BAv2,Mech,0,1
vehicledef_MAXIM_FS,Mech,0,1
