IvesVehicles,,,
,,,
Salvage:DavionVehicles,50,,50
Dates,3025-01-01T00:00:00Z,,3039-01-01T00:00:00Z
Lights,,,
vehicledef_KARNOV,16,,15
vehicledef_PACKRAT_SRM2,19,,18
vehicledef_WARRIOR_H-7A,16,,15
vehicledef_WARRIOR_H-7,32,,30
vehicledef_SCORPION,158,,148
vehicledef_SKULKER,32,,53
vehicledef_SCORPION_ML,16,,15
vehicledef_HARASSER_LASER,13,,12
vehicledef_PACKRAT_PKR-T5,36,,35
vehicledef_SCORPION_SRM,48,,45
vehicledef_HARASSER_LRM,11,,11
vehicledef_HARASSER,32,,30
vehicledef_SCORPION_LRM,16,,15
vehicledef_JEdgar_ICE,6,,6
vehicledef_JEdgar_Flamer,3,,3
vehicledef_WARRIOR_H-7C,8,,8
vehicledef_JEdgar_MG,3,,3
vehicledef_PEREGRINE,55,,53
vehicledef_SCIMITAR,55,,53
vehicledef_JEdgar,19,,18
vehicledef_STRIKER,22,,32
vehicledef_STRIKER_SRM,5,,11
vehicledef_SALADIN,55,,53
vehicledef_HUNTER_LRM15,8,,8
vehicledef_STRIKER_LRM,5,,11
vehicledef_PEGASUS,148,,140
vehicledef_HUNTER_LRM10,8,,8
vehicledef_HUNTER,40,,38
vehicledef_SARACEN,55,,53
vehicledef_PEGASUS_MG,5,,5
vehicledef_PEGASUS_MISSILE,5,,5
vehicledef_ROTUNDA,0,3026-01-01T00:00:00Z,3
Mediums,,,
vehicledef_VEDETTE_AC2,31,,29
vehicledef_VEDETTE,380,,361
vehicledef_VEDETTE_LIAO,102,,98
vehicledef_HETZER_LASER,20,,20
vehicledef_GOBLIN_MG,6,,6
vehicledef_GOBLIN,8,,8
vehicledef_HETZER,136,,130
vehicledef_CONDOR_DAVION,0,3030-01-01T00:00:00Z,20
vehicledef_HETZER_SRM,20,,20
vehicledef_CONDOR,19,,7
vehicledef_GOBLIN_LRM,6,,6
vehicledef_HETZER_LRM,20,,20
vehicledef_MAXIM_SRM4,10,,10
vehicledef_PROWLER_SW,41,,39
vehicledef_MAXIM_SRM2,10,,10
vehicledef_MAXIM,82,,78
vehicledef_CONDOR_LIAO,51,,39
vehicledef_DRILLSON_SRM,0,3028-01-01T00:00:00Z,29
vehicledef_DRILLSON,0,3025-01-01T00:00:00Z,10
vehicledef_CONDOR_FLAMER,1,,3
vehicledef_HETZER_AC10,7,,7
vehicledef_HOVERTANK_LTV-4,3,,3
vehicledef_PREDATOR,3,,3
Heavies,,,
vehicledef_PO,0,3031-01-01T00:00:00Z,9
vehicledef_CARRIER_AC2,28,,27
vehicledef_BULLDOG_AC2,46,,46
vehicledef_CARRIER_LASER,37,,37
vehicledef_BULLDOG,185,,183
vehicledef_PIKE,31,,31
vehicledef_PIKE_AC5,6,,5
vehicledef_BRUTUS_PPC,15,,18
vehicledef_BULLDOG_LRM,46,,46
vehicledef_BRUTUS,28,,27
vehicledef_CARRIER_SRM,180,,179
vehicledef_CARRIER_LRM,184,,183
vehicledef_BRUTUS_LRM,15,,18
vehicledef_MANTICORE,138,,137
vehicledef_CARRIER_Inferno,4,,4
vehicledef_GALLANT,3,,3
Assaults,,,
vehicledef_PARTISAN_AC2,11,,11
vehicledef_PARTISAN,104,,108
vehicledef_SCHREK_AC,11,,11
vehicledef_SCHREK,59,,61
vehicledef_ONTOS,89,,93
vehicledef_DEMOLISHER,179,,130
vehicledef_PARTISAN_LRM,11,,11
vehicledef_DEVASTATOR,54,,56
vehicledef_ONTOS_LRM,36,,37
vehicledef_BEHEMOTH,125,,130
vehicledef_STURMFEUR,0,3030-01-01T00:00:00Z,19
vehicledef_RHINO_FLAMER,54,,56
vehicledef_RHINO_MG,54,,56
vehicledef_RHINO,143,,150
vehicledef_RHINO_SL,18,,19
vehicledef_SCHREK_MG,2,,2
