MarikVehicles,,,,,
,,,,,
,,,,,
Salvage:LiaoVehicles,25,,25,,25
Salvage:SteinerVehicles,25,,25,,25
Dates,3025-01-01T00:00:00Z,,3039-01-01T00:00:00Z,,3057-01-01T00:00:00Z
Lights,,,,,
vehicledef_FERRET,31,,27,,27
vehicledef_FERRET_ARMOR,8,,7,,7
vehicledef_GALLEON,167,,146,,139
vehicledef_KARNOV,11,,10,,10
vehicledef_WARRIOR_H-7A,11,,10,,10
vehicledef_WARRIOR_H-7,22,,20,,20
vehicledef_SCORPION,111,,97,,94
vehicledef_SKULKER,22,,34,,34
vehicledef_SCORPION_ML,11,,10,,10
vehicledef_HARASSER_LASER,22,,20,,20
vehicledef_PACKRAT_PKR-T5,31,,27,,27
vehicledef_SCORPION_SRM,33,,29,,29
vehicledef_HARASSER_LRM,22,,20,,20
vehicledef_HARASSER,66,,59,,59
vehicledef_PLAINSMAN,0,3030-01-01T00:00:00Z,20,,20
vehicledef_SCORPION_LRM,11,,10,,10
vehicledef_JEdgar_ICE,4,,4,,4
vehicledef_JEdgar_Flamer,2,,2,,2
vehicledef_WARRIOR_H-7C,5,,5,,5
vehicledef_JEdgar_MG,2,,2,,2
vehicledef_PACKRAT_ML,8,,7,,7
vehicledef_PEREGRINE,22,,20,,20
vehicledef_SCIMITAR,38,,34,,34
vehicledef_JEdgar,13,,12,,12
vehicledef_STRIKER,15,,11,,11
vehicledef_STRIKER_SRM,3,,2,,2
vehicledef_SALADIN,55,,73,,73
vehicledef_HUNTER_LRM15,5,,5,,5
vehicledef_STRIKER_LRM,3,,2,,2
vehicledef_PEGASUS,86,,92,,92
vehicledef_HUNTER_LRM10,5,,5,,5
vehicledef_HUNTER,27,,24,,24
vehicledef_SARACEN,82,,98,,98
vehicledef_GALLEON_TAG,0,,0,3048-01-01T00:00:00Z,7
vehicledef_PEGASUS_MG,3,,3,,3
vehicledef_PEGASUS_MISSILE,3,,3,,3
vehicledef_ROTUNDA,0,3026-01-01T00:00:00Z,3,,3
vehicledef_SCORPION_MKII,0,,0,3048-01-01T00:00:00Z,3
Mediums,,,,,
vehicledef_VEDETTE_AC2,70,,66,,66
vehicledef_VEDETTE,629,,593,,593
vehicledef_HETZER_LASER,8,,8,,8
vehicledef_HETZER,69,,64,,61
vehicledef_HETZER_SRM,8,,8,,8
vehicledef_HETZER_LRM,8,,8,,8
vehicledef_MAXIM_SRM4,11,,11,,11
vehicledef_PROWLER_SW,45,,41,,41
vehicledef_MAXIM_SRM2,11,,11,,11
vehicledef_MAXIM,76,,71,,71
vehicledef_DRILLSON_SRM,0,3028-01-01T00:00:00Z,11,,11
vehicledef_DRILLSON,0,3025-01-01T00:00:00Z,42,,42
vehicledef_BANDIT,1,,1,,1
vehicledef_BANDIT_A,1,,1,,1
vehicledef_BANDIT_B,1,,1,,1
vehicledef_BANDIT_C,1,,1,,1
vehicledef_BANDIT_D,1,,1,,1
vehicledef_BANDIT_E,1,,1,,1
vehicledef_BANDIT_F,1,,1,,1
vehicledef_BANDIT_G,1,,1,,1
vehicledef_HETZER_AC10,4,,4,,4
vehicledef_HETZER_SCOUT,0,,0,,3
vehicledef_HOVERTANK_LTV-4,3,,3,,3
vehicledef_PROWLER_SUPPORT,12,,12,,12
Heavies,,,,,
vehicledef_PO,0,3031-01-01T00:00:00Z,19,,19
vehicledef_CARRIER_AC2,32,,29,,29
vehicledef_ZHUKOV,0,3030-01-01T00:00:00Z,68,,68
vehicledef_BULLDOG_AC2,53,,48,,48
vehicledef_CARRIER_LASER,43,,39,,39
vehicledef_BULLDOG,215,,196,,196
vehicledef_PIKE,36,,33,,33
vehicledef_PIKE_AC5,6,,6,,6
vehicledef_BULLDOG_LRM,53,,48,,48
vehicledef_CARRIER_SRM,157,,142,,142
vehicledef_CARRIER_LRM,160,,145,,145
vehicledef_MANTICORE,160,,145,,145
vehicledef_VONLUCKNER_VNL-K65N,32,,29,,29
vehicledef_CARRIER_Inferno,3,,3,,3
vehicledef_GALLANT,3,,3,,3
Assaults,,,,,
vehicledef_PARTISAN_AC2,8,,8,,8
vehicledef_PARTISAN,124,,124,,124
vehicledef_SCHREK_AC,8,,8,,8
vehicledef_SCHREK,45,,45,,45
vehicledef_ONTOS,227,,214,,194
vehicledef_DEMOLISHER,138,,138,,138
vehicledef_PARTISAN_LRM,6,,6,,6
vehicledef_DEVASTATOR,41,,41,,41
vehicledef_ONTOS_LRM,41,,41,,41
vehicledef_BEHEMOTH,97,,97,,97
vehicledef_RHINO_FLAMER,41,,41,,41
vehicledef_RHINO_MG,41,,41,,41
vehicledef_RHINO,110,,110,,110
vehicledef_RHINO_SL,14,,14,,14
vehicledef_ONTOS_FUSION,7,,20,,40
vehicledef_SCHREK_MG,2,,2,,2
