KuritaVehicles,,,,,
,,,,,
,,,,,
Salvage:DavionVehicles,25,,30,,30
Salvage:SteinerVehicles,25,,30,,30
Dates,3025-01-01T00:00:00Z,,3039-01-01T00:00:00Z,,3057-01-01T00:00:00Z
Lights,,,,,
vehicledef_GALLEON,56,,50,,47
vehicledef_GALLEON_GAL200,4,,3,,3
vehicledef_KARNOV,12,,11,,11
vehicledef_SKULKER_MG,6,,5,,5
vehicledef_WARRIOR_H-7A,12,,11,,11
vehicledef_WARRIOR_H-7,24,,21,,21
vehicledef_SCORPION,120,,107,,104
vehicledef_SKULKER,48,,43,,43
vehicledef_SKULKER_SRM,6,,5,,5
vehicledef_SCORPION_ML,12,,11,,11
vehicledef_HARASSER_LASER,10,,9,,9
vehicledef_PACKRAT_PKR-T5,42,,38,,38
vehicledef_SCORPION_SRM,36,,32,,32
vehicledef_HARASSER_LRM,8,,8,,8
vehicledef_HARASSER,24,,21,,21
vehicledef_PLAINSMAN,0,3030-01-01T00:00:00Z,21,,21
vehicledef_SCORPION_LRM,12,,11,,11
vehicledef_JEdgar_ICE,12,,11,,11
vehicledef_JEdgar_Flamer,6,,5,,5
vehicledef_WARRIOR_H-7C,6,,5,,5
vehicledef_JEdgar_MG,6,,5,,5
vehicledef_PEREGRINE,24,,21,,21
vehicledef_SCIMITAR,83,,100,,100
vehicledef_JEdgar,36,,32,,32
vehicledef_STRIKER,17,,12,,10
vehicledef_STRIKER_SRM,4,,2,,2
vehicledef_SALADIN,81,,96,,96
vehicledef_SALADIN_ARMOR,10,,11,,11
vehicledef_HUNTER_LRM15,6,,5,,5
vehicledef_STRIKER_LRM,4,,2,,2
vehicledef_PEGASUS,112,,99,,99
vehicledef_HUNTER_LRM10,6,,5,,5
vehicledef_HUNTER,30,,27,,27
vehicledef_SARACEN,60,,80,,80
vehicledef_GALLEON_TAG,0,,0,3048-01-01T00:00:00Z,3
vehicledef_PEGASUS_MG,4,,4,,4
vehicledef_PEGASUS_MISSILE,4,,4,,4
vehicledef_ROTUNDA,0,3026-01-01T00:00:00Z,3,,3
vehicledef_SCIMITAR_MISSILE,7,,7,,7
vehicledef_SCORPION_MKII,0,,0,3048-01-01T00:00:00Z,3
vehicledef_STRIKER_Narc,0,,0,3053-01-01T00:00:00Z,2
Mediums,,,,,
vehicledef_VEDETTE_AC2,64,,60,,60
vehicledef_VEDETTE,577,,543,,543
vehicledef_HETZER_LASER,8,,7,,7
vehicledef_GOBLIN,33,,31,,31
vehicledef_HETZER,64,,60,,57
vehicledef_HETZER_SRM,8,,7,,7
vehicledef_GOBLIN_SRM,5,,5,,5
vehicledef_HETZER_LRM,8,,7,,7
vehicledef_MAXIM_SRM4,13,,12,,12
vehicledef_PROWLER_SW,41,,38,,38
vehicledef_MAXIM_SRM2,13,,12,,12
vehicledef_MAXIM,103,,96,,96
vehicledef_DRILLSON_SRM,0,3028-01-01T00:00:00Z,10,,10
vehicledef_DRILLSON,0,3025-01-01T00:00:00Z,39,,39
vehicledef_BANDIT,0,3028-05-25T00:00:00Z,1,,1
vehicledef_BANDIT_A,0,3028-05-25T00:00:00Z,1,,1
vehicledef_BANDIT_B,0,3028-05-25T00:00:00Z,1,,1
vehicledef_BANDIT_C,0,3028-05-25T00:00:00Z,1,,1
vehicledef_BANDIT_D,0,3028-05-25T00:00:00Z,1,,1
vehicledef_BANDIT_E,0,3028-05-25T00:00:00Z,1,,1
vehicledef_BANDIT_F,0,3028-05-25T00:00:00Z,1,,1
vehicledef_BANDIT_G,0,3028-05-25T00:00:00Z,1,,1
vehicledef_HETZER_AC10,3,,3,,3
vehicledef_HETZER_SCOUT,0,,0,,3
vehicledef_HOVERTANK_LTV-4,3,,3,,3
vehicledef_PROWLER_SUPPORT,10,,10,,10
Heavies,,,,,
vehicledef_PO,0,3031-01-01T00:00:00Z,9,,9
vehicledef_CARRIER_AC2,28,,28,,28
vehicledef_BULLDOG_AC2,47,,46,,46
vehicledef_CARRIER_LASER,38,,37,,37
vehicledef_BULLDOG,188,,184,,184
vehicledef_PIKE,32,,31,,31
vehicledef_TOKUGAWA_TKG-151,9,,9,,9
vehicledef_PIKE_AC5,6,,7,,7
vehicledef_TOKUGAWA_TKG-150,57,,55,,55
vehicledef_BULLDOG_LRM,47,,46,,46
vehicledef_CARRIER_SRM,138,,135,,135
vehicledef_CARRIER_LRM,141,,138,,138
vehicledef_MANTICORE,188,,184,,184
vehicledef_VONLUCKNER_VNL-K70,4,,4,,4
vehicledef_VONLUCKNER_VNL-K65N,24,,24,,24
vehicledef_CARRIER_Inferno,3,,3,,3
vehicledef_GALLANT,3,,3,,3
Assaults,,,,,
vehicledef_PARTISAN_AC2,11,,10,,10
vehicledef_PARTISAN,102,,101,,101
vehicledef_SCHREK_AC,11,,10,,10
vehicledef_SCHREK,58,,57,,57
vehicledef_DEMOLISHER,175,,175,,175
vehicledef_PARTISAN_LRM,11,,10,,10
vehicledef_DEVASTATOR,53,,52,,52
vehicledef_BEHEMOTH,263,,262,,262
vehicledef_RHINO_FLAMER,53,,52,,52
vehicledef_RHINO_MG,53,,52,,52
vehicledef_RHINO,140,,140,,140
vehicledef_RHINO_SL,18,,17,,17
vehicledef_SCHREK_MG,2,,2,,2
