itemCollection_factory_Luthien3053,,,
mechdef_raptor_RTX-O,Mech,0,1
mechdef_raptor_RTX-OA,Mech,0,1
mechdef_raptor_RTX-OB,Mech,0,1
mechdef_raptor_RTX-OC,Mech,0,1
mechdef_raptor_RTX-OD,Mech,0,1
mechdef_jenner_JR7-K,Mech,0,1
mechdef_komodo_KIM-2,Mech,0,1
mechdef_komodo_KIM-2A,Mech,0,1
mechdef_granddragon_DRG-5K,Mech,0,1
mechdef_lancelot_LNC25-01,Mech,0,1
mechdef_lancelot_LNC25-02,Mech,0,1
mechdef_quickdraw_QKD-5K,Mech,0,1
mechdef_charger_CGR-3K,Mech,0,1
mechdef_hatamotochi_HTM-26T,Mech,0,1
mechdef_mauler_MAL-1R,Mech,0,1
